grid, u, T, D, Y_C2H4, Y_H2, Y_H, Y_O2, Y_O, Y_H2O, Y_CO, Y_CO2, Y_OH, Y_HCO, Y_HO2, Y_H2O2, Y_C2H3, Y_C2H2, Y_CH4, Y_CH3, Y_CH2, Y_CH2O, Y_CH2CHO, Y_N2, Qdot
2.844921875000e-02, 4.231556797051e+00, 2.053117381363e+03, 1.645599185430e-01, 2.445309708348e-07, 6.537045949421e-04, 2.369668346534e-04, 2.905351758524e-02, 2.606039142916e-03, 7.035370389663e-02, 4.667643124350e-02, 1.250862797434e-01, 5.786508327902e-03, 8.690310733429e-07, 6.841008794948e-06, 9.546077741911e-07, 8.685564641113e-08, 5.183611406236e-05, 4.950265584310e-08, 2.041536915737e-07, 1.798659769476e-06, 1.696168596099e-06, 8.398013549398e-09, 7.194822596492e-01, 4.371744700172e+08
2.845312500000e-02, 4.233417698856e+00, 2.054304153206e+03, 1.644875822248e-01, 2.104694500994e-07, 6.538396333947e-04, 2.368002283046e-04, 2.893072580110e-02, 2.603916428782e-03, 7.033340974808e-02, 4.645358217956e-02, 1.254779613349e-01, 5.791871162027e-03, 8.081148391308e-07, 6.792915966516e-06, 9.506687882182e-07, 7.500255297248e-08, 4.796195244128e-05, 4.466596002059e-08, 1.881117206287e-07, 1.667859835518e-06, 1.570077565477e-06, 7.218186761000e-09, 7.194576164759e-01, 4.288780342159e+08
2.845703125000e-02, 4.235259189323e+00, 2.055476838078e+03, 1.644160630330e-01, 1.811515496137e-07, 6.539601407844e-04, 2.366135747864e-04, 2.881127486942e-02, 2.601570121121e-03, 7.031404602311e-02, 4.623561702840e-02, 1.258602113957e-01, 5.796903215778e-03, 7.517222758259e-07, 6.746451580071e-06, 9.467260242220e-07, 6.476094645635e-08, 4.437806197506e-05, 4.035395490915e-08, 1.734342495892e-07, 1.546445105882e-06, 1.453492320679e-06, 6.204419542659e-09, 7.194335148758e-01, 4.209888946816e+08
2.846093750000e-02, 4.237082127735e+00, 2.056635922013e+03, 1.643453255897e-01, 1.559175644490e-07, 6.540657875996e-04, 2.364076693559e-04, 2.869502879210e-02, 2.599012664861e-03, 7.029560442191e-02, 4.602244357772e-02, 1.262332685692e-01, 5.801619175684e-03, 6.995218253478e-07, 6.701516713573e-06, 9.427811935554e-07, 5.591312007292e-08, 4.106288137369e-05, 3.650482648242e-08, 1.599933651839e-07, 1.433766339471e-06, 1.345685209503e-06, 5.333320849901e-09, 7.194099495760e-01, 4.134801089637e+08
2.846484375000e-02, 4.238887310846e+00, 2.057781862171e+03, 1.642753370798e-01, 1.341992388324e-07, 6.541562964500e-04, 2.361832816161e-04, 2.858185822871e-02, 2.596255888457e-03, 7.027807552937e-02, 4.581396896386e-02, 1.265973665054e-01, 5.806033000517e-03, 6.512053388754e-07, 6.658019761004e-06, 9.388359199614e-07, 4.827048274147e-08, 3.799641048165e-05, 3.306445130822e-08, 1.476744509164e-07, 1.329215679393e-06, 1.245985581974e-06, 4.584791592509e-09, 7.193869148888e-01, 4.063266124171e+08
2.846875000000e-02, 4.240675477556e+00, 2.058915088843e+03, 1.642060670566e-01, 1.155071554088e-07, 6.542314386243e-04, 2.359411562262e-04, 2.847164014414e-02, 2.593311029985e-03, 7.026144893353e-02, 4.561009992974e-02, 1.269527338626e-01, 5.810157957725e-03, 6.064865528198e-07, 6.615875842686e-06, 9.348917420704e-07, 4.166972300841e-08, 3.516010429859e-05, 2.998541125061e-08, 1.363746755024e-07, 1.232224527577e-06, 1.153775162564e-06, 3.941562623093e-09, 7.193644047601e-01, 3.995050943610e+08
2.847265625000e-02, 4.242447313248e+00, 2.060036007311e+03, 1.641374872608e-01, 9.941984872636e-08, 6.542910308059e-04, 2.356820136000e-04, 2.836425747490e-02, 2.590188762779e-03, 7.024571333544e-02, 4.541074306007e-02, 1.272995943177e-01, 5.814006658247e-03, 5.650996479430e-07, 6.575006265935e-06, 9.309501160053e-07, 3.596946699172e-08, 3.253677316924e-05, 2.722613560649e-08, 1.260016645680e-07, 1.142261454669e-06, 1.068483822727e-06, 3.388797175801e-09, 7.193424128154e-01, 3.929938810284e+08
2.847656250000e-02, 4.244203453816e+00, 2.061144999571e+03, 1.640695714544e-01, 8.557441005305e-08, 6.543349319444e-04, 2.354065505909e-04, 2.825959881312e-02, 2.586899220522e-03, 7.023085665112e-02, 4.521580499516e-02, 1.276381665834e-01, 5.817591089729e-03, 5.267978890427e-07, 6.535338031463e-06, 9.270124180642e-07, 3.104736888151e-08, 3.011048894243e-05, 2.475015428880e-08, 1.164723325740e-07, 1.058830157274e-06, 9.895857159959e-07, 2.913748857808e-09, 7.193209324026e-01, 3.867728251199e+08
2.848046875000e-02, 4.245944489398e+00, 2.062242425939e+03, 1.640022952659e-01, 7.365838150420e-08, 6.543630402791e-04, 2.351154411644e-04, 2.815755810763e-02, 2.583452021706e-03, 7.021686610601e-02, 4.502519262488e-02, 1.279686644328e-01, 5.820922648187e-03, 4.913523424202e-07, 6.496803381323e-06, 9.230799474529e-07, 2.679757976669e-08, 2.786649687920e-05, 2.252544773151e-08, 1.077118548548e-07, 9.814674721086e-07, 9.165957418910e-07, 2.505467499691e-09, 7.192999566322e-01, 3.808232017567e+08
2.848437500000e-02, 4.247670967830e+00, 2.063328626534e+03, 1.639356360478e-01, 6.340276434219e-08, 6.543752905092e-04, 2.348093370568e-04, 2.805803438125e-02, 2.579856293392e-03, 7.020372832243e-02, 4.483881326417e-02, 1.282912967303e-01, 5.824012168149e-03, 4.585506681306e-07, 6.459339384530e-06, 9.191539290401e-07, 2.312854702582e-08, 2.579113307534e-05, 2.052388100398e-08, 9.965276222423e-08, 9.097414544400e-07, 8.490663084881e-07, 2.154546216594e-09, 7.192794784147e-01, 3.751276105970e+08
2.848828125000e-02, 4.249383397859e+00, 2.064403922657e+03, 1.638695727440e-01, 5.457598970612e-08, 6.543716511072e-04, 2.344888684219e-04, 2.796093146364e-02, 2.576120694224e-03, 7.019142940053e-02, 4.465657481140e-02, 1.286062674679e-01, 5.826869951329e-03, 4.281959837367e-07, 6.422887556754e-06, 9.152355161121e-07, 1.996110228323e-08, 2.387174715491e-05, 1.872071121377e-08, 9.223414283756e-08, 8.432495262036e-07, 7.865843667272e-07, 1.852903938344e-09, 7.192594904957e-01, 3.696698838694e+08
2.849218750000e-02, 4.251082252106e+00, 2.065468618072e+03, 1.638040857685e-01, 4.697872036756e-08, 6.543521217708e-04, 2.341546444627e-04, 2.786615773894e-02, 2.572253436648e-03, 7.017995499313e-02, 4.447838589088e-02, 1.289137758062e-01, 5.829505793860e-03, 4.001057958096e-07, 6.387393510650e-06, 9.113257930997e-07, 1.722680105585e-08, 2.209662998599e-05, 1.709415867178e-08, 8.540093795693e-08, 7.816166975114e-07, 7.287686924889e-07, 1.593598449603e-09, 7.192399854887e-01, 3.644350000509e+08
2.849609375000e-02, 4.252767969818e+00, 2.066523000191e+03, 1.637391568914e-01, 4.043936977660e-08, 6.543167310073e-04, 2.338072540512e-04, 2.777362590746e-02, 2.568262308315e-03, 7.016929037485e-02, 4.430415598060e-02, 1.292140161199e-01, 5.831929012150e-03, 3.741109944697e-07, 6.352806633497e-06, 9.074257782461e-07, 1.486648176411e-08, 2.045494616839e-05, 1.562503351553e-08, 7.910331997903e-08, 7.244938637196e-07, 6.752673951779e-07, 1.370665654183e-09, 7.192209559052e-01, 3.594090029040e+08
2.850000000000e-02, 4.254440959409e+00, 2.067567341169e+03, 1.636747691357e-01, 3.481023999665e-08, 6.542655338466e-04, 2.334472663347e-04, 2.768325276086e-02, 2.564154692621e-03, 7.015942050593e-02, 4.413379552643e-02, 1.295071780475e-01, 5.834148467382e-03, 3.500549041554e-07, 6.319079788732e-06, 9.035364261769e-07, 1.282901581082e-08, 1.893667104428e-05, 1.429641055432e-08, 7.329614258158e-08, 6.715561788668e-07, 6.257556341039e-07, 1.178981351609e-09, 7.192023941836e-01, 3.545789255471e+08
2.850390625000e-02, 4.256101600820e+00, 2.068601898931e+03, 1.636109066801e-01, 2.996419342567e-08, 6.541986096771e-04, 2.330752313291e-04, 2.759495897002e-02, 2.559937588401e-03, 7.015033009103e-02, 4.396721604376e-02, 1.297934465433e-01, 5.836172588723e-03, 3.277923790892e-07, 6.286169037862e-06, 8.996586303049e-07, 1.107022400178e-08, 1.753253198615e-05, 1.309334603413e-08, 6.793845416194e-08, 6.225015050345e-07, 5.799335264397e-07, 1.014142295788e-09, 7.191842927156e-01, 3.499327191768e+08
2.850781250000e-02, 4.257750247682e+00, 2.069626918110e+03, 1.635475547707e-01, 2.579178472539e-08, 6.541160601986e-04, 2.326916804988e-04, 2.750866888508e-02, 2.555617628725e-03, 7.014200363341e-02, 4.380433020753e-02, 1.300730019332e-01, 5.838009395258e-03, 3.071889211544e-07, 6.254033378944e-06, 8.957932249592e-07, 9.551937743357e-09, 1.623395372191e-05, 1.200263083426e-08, 6.299306690267e-08, 5.770489359712e-07, 5.375242330613e-07, 8.723636969521e-10, 7.191666438690e-01, 3.454591859326e+08
2.851562500000e-02, 4.261012608074e+00, 2.071649050776e+03, 1.634223378062e-01, 1.918495229074e-08, 6.539044671297e-04, 2.318915805981e-04, 2.734188520497e-02, 2.546688169675e-03, 7.012759565398e-02, 4.348938489329e-02, 1.306124908411e-01, 5.841144073591e-03, 2.705847187555e-07, 6.191973083919e-06, 8.881020550137e-07, 7.137883296405e-09, 1.392967629330e-05, 1.012314191572e-08, 5.423766281923e-08, 4.961658686701e-07, 4.621770355174e-07, 6.482165162839e-10, 7.191326851560e-01, 3.369991361297e+08
2.851953125000e-02, 4.262627254674e+00, 2.072646975915e+03, 1.633604348279e-01, 1.651782384920e-08, 6.537759172669e-04, 2.314765085147e-04, 2.726114709997e-02, 2.542096967633e-03, 7.012145156912e-02, 4.333699003658e-02, 1.308731133056e-01, 5.842465254503e-03, 2.542250641178e-07, 6.161930902621e-06, 8.842780264259e-07, 6.159823548123e-09, 1.290088455571e-05, 9.303748317643e-09, 5.033334058981e-08, 4.599773661738e-07, 4.284931350114e-07, 5.577908656441e-10, 7.191163107305e-01, 3.329821993269e+08
2.852343750000e-02, 4.264231093814e+00, 2.073636228436e+03, 1.632989925999e-01, 1.422107147186e-08, 6.536323373312e-04, 2.310518706934e-04, 2.718214223809e-02, 2.537426143933e-03, 7.011600785351e-02, 4.318795012543e-02, 1.311277050014e-01, 5.843627545335e-03, 2.390814362967e-07, 6.132526007308e-06, 8.804692425950e-07, 5.315562920693e-09, 1.194935299878e-05, 8.557481963390e-09, 4.672318340582e-08, 4.264519884856e-07, 3.973111584697e-07, 4.800015197147e-10, 7.191003564433e-01, 3.291005325022e+08
2.853125000000e-02, 4.267407152504e+00, 2.075589298390e+03, 1.631774557589e-01, 1.058319109892e-08, 6.533006631138e-04, 2.301752452039e-04, 2.702915386830e-02, 2.527861036705e-03, 7.010717386632e-02, 4.289969640738e-02, 1.316192629993e-01, 5.845494418027e-03, 2.121653354085e-07, 6.075540703536e-06, 8.728992355004e-07, 3.973290368753e-09, 1.026066544589e-05, 7.262532525134e-09, 4.031527930593e-08, 3.668083153420e-07, 3.418930116731e-07, 3.569739509615e-10, 7.190696890815e-01, 3.217198881008e+08
2.853906250000e-02, 4.270543046730e+00, 2.077510295471e+03, 1.630576332362e-01, 7.878268941025e-09, 6.529114164127e-04, 2.292655825456e-04, 2.688231525749e-02, 2.518037408999e-03, 7.010091471494e-02, 4.262372088072e-02, 1.320889614067e-01, 5.846802492564e-03, 1.890413992818e-07, 6.020745231693e-06, 8.653959190250e-07, 2.970518009305e-09, 8.812802550849e-06, 6.179751928876e-09, 3.481537572809e-08, 3.155414101046e-07, 2.942841918412e-07, 2.655765378932e-10, 7.190405209727e-01, 3.147889116126e+08
2.854296875000e-02, 4.272096498437e+00, 2.078459248164e+03, 1.629983409990e-01, 6.785823578729e-09, 6.526958727012e-04, 2.287995405900e-04, 2.681104786074e-02, 2.513041136798e-03, 7.009870364561e-02, 4.249010895668e-02, 1.323160526497e-01, 5.847262815233e-03, 1.786968169129e-07, 5.994099936086e-06, 8.616705613100e-07, 2.564209043007e-09, 8.166143627574e-06, 5.703595152034e-09, 3.235520537310e-08, 2.926065784101e-07, 2.729890334736e-07, 2.286823507588e-10, 7.190264737311e-01, 3.114740427557e+08
2.854687500000e-02, 4.273640416563e+00, 2.079400556957e+03, 1.629394553492e-01, 5.844754353363e-09, 6.524665863209e-04, 2.283263900774e-04, 2.674118882312e-02, 2.507992047624e-03, 7.009709773055e-02, 4.235938556848e-02, 1.325380156413e-01, 5.847597896426e-03, 1.691140341840e-07, 5.967942565183e-06, 8.579633912607e-07, 2.213447262771e-09, 7.567893454996e-06, 5.267380004359e-09, 3.007575706042e-08, 2.713610320848e-07, 2.532680660456e-07, 1.969278863524e-10, 7.190127982265e-01, 3.082552331907e+08
2.855468750000e-02, 4.276700203050e+00, 2.081260687689e+03, 1.628228795033e-01, 4.353269487142e-09, 6.519675302774e-04, 2.273598527641e-04, 2.660555926070e-02, 2.497746669998e-03, 7.009565527167e-02, 4.210639216504e-02, 1.329669548304e-01, 5.847906654157e-03, 1.520600988146e-07, 5.917032108237e-06, 8.506047235588e-07, 1.655649399007e-09, 6.505747718369e-06, 4.503691667778e-09, 2.601770387423e-08, 2.335672599069e-07, 2.181986408100e-07, 1.466626684245e-10, 7.189865439287e-01, 3.020907989810e+08
2.856250000000e-02, 4.279724016804e+00, 2.083092301961e+03, 1.627078379585e-01, 3.243329997940e-09, 6.514166409088e-04, 2.263690986497e-04, 2.647495689090e-02, 2.487333492068e-03, 7.009642026060e-02, 4.186394780360e-02, 1.333773057850e-01, 5.847772579471e-03, 1.373820195072e-07, 5.867824316232e-06, 8.433218315525e-07, 1.238761956881e-09, 5.594635073897e-06, 3.858471024754e-09, 2.252297402725e-08, 2.010841572161e-07, 1.880513401584e-07, 1.092749292069e-10, 7.189616142284e-01, 2.962508679894e+08
2.857031250000e-02, 4.282712950557e+00, 2.084896408271e+03, 1.625942830800e-01, 2.417028971635e-09, 6.508159969874e-04, 2.253566704908e-04, 2.634906591427e-02, 2.476776906554e-03, 7.009927508266e-02, 4.163152164521e-02, 1.337700529733e-01, 5.847227789075e-03, 1.247385889210e-07, 5.820192808521e-06, 8.361168744241e-07, 9.271033600367e-10, 4.812863965199e-06, 3.311728210191e-09, 1.951040660811e-08, 1.731617249898e-07, 1.621280338734e-07, 8.145489004410e-11, 7.189379516229e-01, 2.907040712125e+08
2.857812500000e-02, 4.285667981764e+00, 2.086673940355e+03, 1.624821719266e-01, 1.801606993405e-09, 6.501677189110e-04, 2.243249338583e-04, 2.622759566572e-02, 2.466098913008e-03, 7.010410552818e-02, 4.140860700850e-02, 1.341461278110e-01, 5.846301683553e-03, 1.138372779090e-07, 5.774024920706e-06, 8.289915602989e-07, 6.940243233892e-10, 4.141882966855e-06, 2.847179235140e-09, 1.691117325492e-08, 1.491562624411e-07, 1.398303627860e-07, 6.074290983460e-11, 7.189155007504e-01, 2.854230542676e+08
2.858593750000e-02, 4.288589989497e+00, 2.088425765198e+03, 1.623714655722e-01, 1.342972282385e-09, 6.494739483445e-04, 2.232760885783e-04, 2.611027833746e-02, 2.455319354685e-03, 7.011080107382e-02, 4.119472103404e-02, 1.345064108720e-01, 5.845021204897e-03, 1.044278505651e-07, 5.729219999682e-06, 8.219472335274e-07, 5.196181710672e-10, 3.565825860791e-06, 2.451493453501e-09, 1.466677517865e-08, 1.285152386458e-07, 1.206456141878e-07, 4.531172910649e-11, 7.188942085293e-01, 2.803839096471e+08
2.859375000000e-02, 4.291479768843e+00, 2.090152689963e+03, 1.622621285294e-01, 1.000887295774e-09, 6.487368308774e-04, 2.222121794424e-04, 2.599686694694e-02, 2.444456131274e-03, 7.011925509346e-02, 4.098940424085e-02, 1.348517340333e-01, 5.843411066393e-03, 9.629636327828e-08, 5.685687880786e-06, 8.149849231868e-07, 3.890091659446e-10, 3.071122369407e-06, 2.113705266277e-09, 1.272739538743e-08, 1.107643725547e-07, 1.041344848334e-07, 3.380348241763e-11, 7.188740242735e-01, 2.755656872471e+08
2.860156250000e-02, 4.294338043170e+00, 2.091855467995e+03, 1.621541282575e-01, 7.453912172918e-10, 6.479585013307e-04, 2.211351062390e-04, 2.588713352415e-02, 2.433525389177e-03, 7.012936500965e-02, 4.079222000071e-02, 1.351828825453e-01, 5.841493957056e-03, 8.925987090765e-08, 5.643347508825e-06, 8.081053726025e-07, 2.910728899943e-10, 2.646165284572e-06, 1.824751977833e-09, 1.105054026518e-08, 9.549655011905e-08, 8.992056792088e-08, 2.520818682222e-11, 7.188548997854e-01, 2.709499739179e+08
2.860937500000e-02, 4.297165474585e+00, 2.093534804031e+03, 1.620474347454e-01, 5.541380900899e-10, 6.471410713806e-04, 2.200466331578e-04, 2.578086749565e-02, 2.422541690978e-03, 7.014103239571e-02, 4.060275395217e-02, 1.355005970214e-01, 5.839290722433e-03, 8.316168883510e-08, 5.602125625705e-06, 8.013090423019e-07, 2.174793065335e-10, 2.281025987280e-06, 1.577108683080e-09, 9.599918845237e-09, 8.236228222391e-08, 7.768137920993e-08, 1.877312913334e-11, 7.188367894338e-01, 2.665205296045e+08
2.862500000000e-02, 4.302729809179e+00, 2.096825177553e+03, 1.618378733305e-01, 3.141727499626e-10, 6.453951900902e-04, 2.178404020721e-04, 2.557815568292e-02, 2.400455150531e-03, 7.016875558276e-02, 4.024580042621e-02, 1.360978072217e-01, 5.834083753595e-03, 7.337380365144e-08, 5.522837753094e-06, 7.879666114093e-07, 1.245500013807e-10, 1.704687460874e-06, 1.186892268695e-09, 7.284198739193e-09, 6.159261979134e-08, 5.829763130149e-08, 1.069195055831e-11, 7.188034889638e-01, 2.581774174183e+08
2.864062500000e-02, 4.308179638265e+00, 2.100031548397e+03, 1.616331491028e-01, 1.784299009443e-10, 6.435180859961e-04, 2.156067901215e-04, 2.538680225193e-02, 2.378298963439e-03, 7.020148450442e-02, 3.991446141851e-02, 1.366508337256e-01, 5.827959401453e-03, 6.590417046212e-08, 5.447213634176e-06, 7.749531576972e-07, 7.153694197432e-11, 1.275883083445e-06, 8.963114593525e-10, 5.537103241460e-09, 4.612152584720e-08, 4.381782213650e-08, 6.107025101800e-12, 7.187733743258e-01, 2.504157081792e+08
2.865625000000e-02, 4.313518897228e+00, 2.103158315938e+03, 1.614330801427e-01, 1.015215628854e-10, 6.415249652605e-04, 2.133557753664e-04, 2.520561277995e-02, 2.356145526415e-03, 7.023858051814e-02, 3.960613572391e-02, 1.371642584745e-01, 5.821032891859e-03, 6.015290741968e-08, 5.374886071578e-06, 7.622669542289e-07, 4.123112462883e-11, 9.563871358165e-07, 6.789031556728e-10, 4.215990863016e-09, 3.458176328663e-08, 3.298714791192e-08, 3.500893658654e-12, 7.187461270916e-01, 2.431600794291e+08
2.867187500000e-02, 4.318751134306e+00, 2.106209462314e+03, 1.612375013466e-01, 5.787464908849e-11, 6.394300869975e-04, 2.110959210137e-04, 2.503354732710e-02, 2.334054425158e-03, 7.027946417899e-02, 3.931848589328e-02, 1.376421768831e-01, 5.813404003097e-03, 5.567788834004e-08, 5.305543571138e-06, 7.499041454576e-07, 2.386326896443e-11, 7.179863715045e-07, 5.155847857289e-10, 3.215010785968e-09, 2.596350574078e-08, 2.487459941874e-08, 2.015595790145e-12, 7.187214575669e-01, 2.363498706060e+08
2.868750000000e-02, 4.323879603677e+00, 2.109188614756e+03, 1.610462606871e-01, 3.306082916377e-11, 6.372466987138e-04, 2.088345582939e-04, 2.486969738696e-02, 2.312074633481e-03, 7.032361212258e-02, 3.904941482540e-02, 1.380882473344e-01, 5.805159462592e-03, 5.215347862535e-08, 5.238920794217e-06, 7.378595834850e-07, 1.388080834968e-11, 5.398328953022e-07, 3.924737157514e-10, 2.455246510698e-09, 1.951907439053e-08, 1.878940577740e-08, 1.166390432029e-12, 7.186991030566e-01, 2.299354958830e+08
2.870312500000e-02, 4.328907332511e+00, 2.112099095140e+03, 1.608592165057e-01, 1.892788416429e-11, 6.349870155242e-04, 2.065779450982e-04, 2.471326676311e-02, 2.290246325548e-03, 7.037055346149e-02, 3.879704344924e-02, 1.385057362600e-01, 5.796374947823e-03, 4.933948841588e-08, 5.174790024465e-06, 7.261271881232e-07, 8.123292353793e-12, 4.065019924607e-07, 2.993923859270e-10, 1.877638551606e-09, 1.469404892646e-08, 1.421847448232e-08, 6.790689839948e-13, 7.186788260063e-01, 2.238758471336e+08
2.871875000000e-02, 4.333837169216e+00, 2.114943959931e+03, 1.606762355493e-01, 1.086269331989e-11, 6.326622301517e-04, 2.043314040580e-04, 2.456355563254e-02, 2.268602363905e-03, 7.041986594943e-02, 3.855968976133e-02, 1.388975590452e-01, 5.787116747506e-03, 4.705845016766e-08, 5.112954293940e-06, 7.147002020336e-07, 4.788823928700e-12, 3.065663392137e-07, 2.288301909687e-10, 1.437852495881e-09, 1.107683095269e-08, 1.078015971784e-08, 3.982150754755e-13, 7.186604120969e-01, 2.181363938690e+08
2.873437500000e-02, 4.338671818133e+00, 2.117726032798e+03, 1.604971915421e-01, 6.250671241166e-12, 6.302825440961e-04, 2.020994429786e-04, 2.441994720121e-02, 2.247169520306e-03, 7.047117208946e-02, 3.833584935646e-02, 1.392663170248e-01, 5.777443138965e-03, 4.517900438715e-08, 5.053241955041e-06, 7.035713910847e-07, 2.848091968508e-12, 2.315484875092e-07, 1.752135283145e-10, 1.102523868101e-09, 8.361520214548e-09, 8.190183438898e-09, 2.355382043201e-13, 7.186436683522e-01, 2.126877773351e+08
2.875000000000e-02, 4.343413864456e+00, 2.120447931603e+03, 1.603219641425e-01, 3.607495623061e-12, 6.278572128348e-04, 1.998858600118e-04, 2.428189647530e-02, 2.225969478467e-03, 7.052413530595e-02, 3.812417750102e-02, 1.396143308512e-01, 5.767405531676e-03, 4.360373358684e-08, 4.995502387999e-06, 6.927332030085e-07, 1.711814132898e-12, 1.751505502147e-07, 1.343865797921e-10, 8.464902834210e-10, 6.320523453491e-09, 6.236497547729e-09, 1.407518531751e-13, 7.186284213004e-01, 2.075047591283e+08
2.876562500000e-02, 4.348065792124e+00, 2.123112090982e+03, 1.601504381776e-01, 2.089056162936e-12, 6.253945997677e-04, 1.976938355724e-04, 2.414892076657e-02, 2.205019659653e-03, 7.057845625967e-02, 3.792347273800e-02, 1.399436705215e-01, 5.757049419516e-03, 4.226024094637e-08, 4.939602582211e-06, 6.821778924382e-07, 1.041765029207e-12, 1.326871376614e-07, 1.032381469400e-10, 6.507397745849e-10, 4.784317977846e-09, 4.760713729331e-09, 8.513277782527e-14, 7.186145152198e-01, 2.025654266887e+08
2.878125000000e-02, 4.352629996670e+00, 2.125720781455e+03, 1.599825030766e-01, 1.214463331127e-12, 6.229022350161e-04, 1.955260127060e-04, 2.402059162583e-02, 2.184333904658e-03, 7.063386935629e-02, 3.773266197277e-02, 1.402561823442e-01, 5.746415176881e-03, 4.109460011897e-08, 4.885424390263e-06, 6.718976188773e-07, 6.432425890300e-13, 1.006674382276e-07, 7.943101813401e-11, 5.008833747713e-10, 3.626487319105e-09, 3.644363442799e-09, 5.222178979125e-14, 7.186018104846e-01, 1.978505864924e+08
2.879687500000e-02, 4.357108794471e+00, 2.128276125764e+03, 1.598180524473e-01, 7.092444705505e-13, 6.203868762438e-04, 1.933845673812e-04, 2.389652795878e-02, 2.163923039257e-03, 7.069013947710e-02, 3.755078696371e-02, 1.405535131177e-01, 5.735538727390e-03, 4.006654022350e-08, 4.832862302970e-06, 6.618845230076e-07, 4.037782958949e-13, 7.648683975401e-08, 6.120416567388e-11, 3.860141297038e-10, 2.752646207261e-09, 2.798716570493e-09, 3.255298445648e-14, 7.185901820226e-01, 1.933432954596e+08
2.881250000000e-02, 4.361504429429e+00, 2.130780112960e+03, 1.596569837543e-01, 4.164363225891e-13, 6.178545694706e-04, 1.912712699787e-04, 2.377639012586e-02, 2.143795344989e-03, 7.074705894614e-02, 3.737699212751e-02, 1.408371317768e-01, 5.724452108388e-03, 3.914590208439e-08, 4.781821631082e-06, 6.521307857489e-07, 2.581415561041e-13, 5.819908796579e-08, 4.722721818374e-11, 2.978524403360e-10, 2.092236928816e-09, 2.157226447550e-09, 2.065961833007e-14, 7.185795178884e-01, 1.890284949242e+08
2.882812500000e-02, 4.365819077850e+00, 2.133234610649e+03, 1.594991980695e-01, 2.460918095434e-13, 6.153107084596e-04, 1.891875390855e-04, 2.365987486550e-02, 2.123956952755e-03, 7.080444473722e-02, 3.721051356186e-02, 1.411083487509e-01, 5.713183949987e-03, 3.831002680894e-08, 4.732217007083e-06, 6.426286736255e-07, 1.683172370460e-13, 4.434772452936e-08, 3.649279624184e-11, 2.301044205042e-10, 1.592446980644e-09, 1.669916230772e-09, 1.336918921793e-14, 7.185697179515e-01, 1.848927213134e+08
2.884375000000e-02, 4.370054852049e+00, 2.135641375718e+03, 1.593445998755e-01, 1.465548143571e-13, 6.127600917159e-04, 1.871344885569e-04, 2.354671090999e-02, 2.104412173264e-03, 7.086213591692e-02, 3.705066918650e-02, 1.413683332576e-01, 5.701759883716e-03, 3.754182886674e-08, 4.683971141048e-06, 6.333705732836e-07, 1.120238606063e-13, 3.384121077991e-08, 2.823648539696e-11, 1.779792297942e-10, 1.213695001718e-09, 1.299202273823e-09, 8.830098128892e-15, 7.185606926978e-01, 1.809238746983e+08
2.885937500000e-02, 4.374213803076e+00, 2.138002063782e+03, 1.591930969044e-01, 8.809005958643e-14, 6.102069764812e-04, 1.851129686891e-04, 2.343665518672e-02, 2.085163775590e-03, 7.091999131496e-02, 3.689684990518e-02, 1.416181287373e-01, 5.690202892934e-03, 3.682837226908e-08, 4.637013779897e-06, 6.243490174234e-07, 7.611237465488e-14, 2.586028603419e-08, 2.187711477595e-11, 1.378253582945e-10, 9.262770625056e-10, 1.016782609032e-09, 5.954390140641e-15, 7.185523621379e-01, 1.771110313975e+08
2.887500000000e-02, 4.378297922840e+00, 2.140318237554e+03, 1.590446000033e-01, 5.353716787252e-14, 6.076551293623e-04, 1.831236022324e-04, 2.332948951682e-02, 2.066213222902e-03, 7.097788741015e-02, 3.674851169474e-02, 1.418586666217e-01, 5.678533614811e-03, 3.615981694981e-08, 4.591280830847e-06, 6.155567039417e-07, 5.275968364749e-14, 1.978914226109e-08, 1.697203689411e-11, 1.068561103550e-10, 7.078722557778e-10, 8.013159007546e-10, 4.097701638678e-15, 7.185446548178e-01, 1.734442904569e+08
2.889062500000e-02, 4.382309145823e+00, 2.142591374289e+03, 1.588990230179e-01, 3.296496779805e-14, 6.051078734195e-04, 1.811668158904e-04, 2.322501773805e-02, 2.047560872655e-03, 7.103571641822e-02, 3.660516853320e-02, 1.420907786050e-01, 5.666770601832e-03, 3.552863788981e-08, 4.546713618491e-06, 6.069865097096e-07, 3.726622424373e-14, 1.516421911634e-08, 1.318354154591e-11, 8.294210351347e-11, 5.416852568559e-10, 6.366877947034e-10, 2.874788192054e-15, 7.185375069243e-01, 1.699146464465e+08
2.890625000000e-02, 4.386249350528e+00, 2.144822872439e+03, 1.587562826883e-01, 2.060792435786e-14, 6.025681316755e-04, 1.792428678611e-04, 2.312306319127e-02, 2.029206147190e-03, 7.109338456708e-02, 3.646638608399e-02, 1.423152075787e-01, 5.654930549275e-03, 3.492904544347e-08, 4.503258251492e-06, 5.986315001102e-07, 2.677656928969e-14, 1.163605326327e-08, 1.025356619652e-11, 6.445420157473e-11, 4.150615354105e-10, 5.107143124224e-10, 2.052765631365e-15, 7.185308614777e-01, 1.665138829338e+08
