grid, omegaDot_C2H4, omegaDot_H2, omegaDot_H, omegaDot_O2, omegaDot_O, omegaDot_H2O, omegaDot_CO, omegaDot_CO2, omegaDot_OH, omegaDot_HCO, omegaDot_HO2, omegaDot_H2O2, omegaDot_C2H3, omegaDot_C2H2, omegaDot_CH4, omegaDot_CH3, omegaDot_CH2, omegaDot_CH2O, omegaDot_CH2CHO, omegaDot_N2
2.815722656249999845e-02,-2.669190736411714511e+02,5.224093962519708256e+00,6.546510480260529785e-02,-5.762562056083124844e+02,-1.881938241429699676e+00,2.914133747030414270e+02,3.192909492220114203e+02,2.137513826879581416e+02,5.255614858831673120e-01,2.828014058291982713e-01,-8.225268123263392184e+00,-7.186328402698899387e-01,8.215730543187440560e+00,4.619737266683676324e+01,-7.302922223788887557e+00,-2.818149811364603963e+00,5.040795270222190316e-01,-1.563031087166436173e+01,-5.718309947827536988e+00,0.000000000000000000e+00
2.815771484374999731e-02,-2.657838856673358237e+02,5.170529917950759113e+00,9.680923945776596928e-02,-5.757948034440968286e+02,-1.811679653762904518e+00,2.907164717248386410e+02,3.176868237800753718e+02,2.147724128173887550e+02,8.196446739376040957e-01,2.553127579121949875e-01,-8.178525754300668638e+00,-7.013731915814124251e-01,8.088308952625727244e+00,4.592329139677279670e+01,-7.346097335536341255e+00,-2.965994502140727906e+00,5.182856400172529687e-01,-1.574480603094703035e+01,-5.720725321275021535e+00,0.000000000000000000e+00
2.815820312499999617e-02,-2.646363831138196474e+02,5.116449217121628479e+00,1.281031300241470272e-01,-5.753171901391482379e+02,-1.740508249519369333e+00,2.900062277946536256e+02,3.160702328145913498e+02,2.157902965301016422e+02,1.115652574652424622e+00,2.280357813197081973e-01,-8.131239814152440459e+00,-6.843978551963378898e-01,7.959275759067975464e+00,4.564164605939237163e+01,-7.387944356798735512e+00,-3.112133940982447555e+00,5.324769545917833469e-01,-1.585609444443301363e+01,-5.722504701466687216e+00,0.000000000000000000e+00
2.815869140624999850e-02,-2.634768022126779670e+02,5.061864689977069176e+00,1.593450985518836127e-01,-5.748234992930745193e+02,-1.668421998629136205e+00,2.892827660105886025e+02,3.144414470040600236e+02,2.168049609372348527e+02,1.413527478435899765e+00,2.009745393893739296e-01,-8.083433046143206013e+00,-6.677077927883262598e-01,7.828686021142197582e+00,4.535248677137469286e+01,-7.428465759051091410e+00,-3.256543346425312624e+00,5.466487089618368156e-01,-1.596418102284311402e+01,-5.723652788083979814e+00,0.000000000000000000e+00
2.815917968749999736e-02,-2.623053801540193604e+02,5.006789250796180646e+00,1.905334549510213915e-01,-5.743138646769855313e+02,-1.595419254310256107e+00,2.885462112896932467e+02,3.128007362726937117e+02,2.178163333957952261e+02,1.713210856215286348e+00,1.741329903463132989e-01,-8.035127865055461172e+00,-6.513036855650515822e-01,7.696595156102989499e+00,4.505586604479368162e+01,-7.467664373085493246e+00,-3.399198800043030211e+00,5.607961273637185329e-01,-1.606907169194679241e+01,-5.724174337740104868e+00,0.000000000000000000e+00
2.815966796874999623e-02,-2.611223550133376534e+02,4.951235893001968869e+00,2.216664970169542059e-01,-5.737884202054699472e+02,-1.521498757206878771e+00,2.877966903359624098e+02,3.111483697278773093e+02,2.188243415233243638e+02,2.014643391448523779e+00,1.475149882972847382e-01,-7.986346356256421863e+00,-6.351859434941813376e-01,7.563058907391653207e+00,4.475183876505057157e+01,-7.505543384311898159e+00,-3.540077246847046943e+00,5.749144225991673629e-01,-1.617077337711015517e+01,-5.724074167935919277e+00,0.000000000000000000e+00
2.816015624999999856e-02,-2.599279656791303523e+02,4.895217683974878220e+00,2.527425104795498201e-01,-5.732472999093066619e+02,-1.446659639246873574e+00,2.870343316076555880e+02,3.094846155988997793e+02,2.198289132124857019e+02,2.317765012570433214e+00,1.211242843537066322e-01,-7.937110275089294120e+00,-6.193547145758403483e-01,7.428133312366208330e+00,4.444046216760306578e+01,-7.542106327952139644e+00,-3.679156495259680693e+00,5.889987985975271290e-01,-1.626929398752334777e+01,-5.723357160902233787e+00,0.000000000000000000e+00
2.816064453124999742e-02,-2.587224517807388793e+02,4.838747759866104836e+00,2.837597690795015670e-01,-5.726906379088304675e+02,-1.370901427201014489e+00,2.862592652839541643e+02,3.078097411768752067e+02,2.208299766456190980e+02,2.622514925749064307e+00,9.496452791029959262e-02,-7.887441046519348298e+00,-6.038098941428953204e-01,7.291874670209788967e+00,4.412179581348353707e+01,-7.577357084132355425e+00,-3.816415216657596865e+00,6.030444529930952813e-01,-1.636464240013902582e+01,-5.722028267378543198e+00,0.000000000000000000e+00
2.816113281249999628e-02,-2.575060536163787219e+02,4.781839320414191796e+00,3.147165346711277567e-01,-5.721185683879378985e+02,-1.294224045958500602e+00,2.854716232308642816e+02,3.061240127557397841e+02,2.218274603093406370e+02,2.928831648045933989e+00,6.903926807124821652e-02,-7.837359765033977688e+00,-5.885511341717857281e-01,7.154339510041239691e+00,4.379590156360237785e+01,-7.611299872880895379e+00,-3.951832944502709388e+00,6.170465797166418964e-01,-1.645682844333408923e+01,-5.720092510308788292e+00,0.000000000000000000e+00
2.816162109374999861e-02,-2.562790120815294586e+02,4.724505623768731510e+00,3.456110573490084881e-01,-5.715312255687638299e+02,-1.216627821510599894e+00,2.846715389665400266e+02,3.044276955745330611e+02,2.228212930090260784e+02,3.236653040814840843e+00,4.335195525695084012e-02,-7.786887194798730150e+00,-5.735778525894560387e-01,7.015584559277618482e+00,4.346284355188428350e+01,-7.643939249030256455e+00,-4.085390073039737224e+00,6.310003715981578054e-01,-1.654586288031116226e+01,-5.717554988475795241e+00,0.000000000000000000e+00
2.816210937499999747e-02,-2.550415685976340114e+02,4.666759981324766215e+00,3.764415755974020450e-01,-5.709287436870081365e+02,-1.138113483650979640e+00,2.838591476259366004e+02,3.027210537608538061e+02,2.238114038832525523e+02,3.545916343406635196e+00,1.790594300520000071e-02,-7.736043770060934577e+00,-5.588892425600360259e-01,6.875666712250518842e+00,4.312268815723918181e+01,-7.675280097029034465e+00,-4.217067855571721147e+00,6.449010229791330984e-01,-1.663175739225595962e+01,-5.714420880075001818e+00,0.000000000000000000e+00
2.816259765624999634e-02,-2.537939650410741592e+02,4.608615752566238122e+00,4.072063164632417354e-01,-5.703112569678753516e+02,-1.058682168365740139e+00,2.830345859247919975e+02,3.010043502753849225e+02,2.247977224182430120e+02,3.856558207131919325e+00,-7.295510022724812325e-03,-7.684849595804937650e+00,-5.444842817354533793e-01,6.734642999115210138e+00,4.277550397435791041e+01,-7.705327625669451841e+00,-4.346848402322694760e+00,6.587437323327408611e-01,-1.671452456127688535e+01,-5.710695446239805406e+00,0.000000000000000000e+00
2.816308593749999867e-02,-2.525364436725765245e+02,4.550086339923946177e+00,4.379034957503085135e-01,-5.696788996026464247e+02,-9.783354199464453504e-01,2.821979921230505965e+02,2.992778468576793216e+02,2.257801784621790091e+02,4.168514729406088470e+00,-3.224923780302564602e-02,-7.633324448654063232e+00,-5.303617414579414602e-01,6.592570555078394179e+00,4.242136178339139718e+01,-7.734087362730425852e+00,-4.474714677869329194e+00,6.725237048897815262e-01,-1.679417785313273015e+01,-5.706384034531877703e+00,0.000000000000000000e+00
2.816357421874999753e-02,-2.512692470670265550e+02,4.491185183654238244e+00,4.685313182310426594e-01,-5.690318057258831459e+02,-8.970751928073610326e-01,2.813495059876624396e+02,2.975418039731007411e+02,2.267587022394436360e+02,4.481721488121054975e+00,-5.695216445268152378e-02,-7.581487778026772872e+00,-5.165201958996979981e-01,6.449506589972370918e+00,4.206033451851165239e+01,-7.761565149541820752e+00,-4.600650498152282886e+00,6.862361552672558984e-01,-1.687073159977145664e+01,-5.701492082402530137e+00,0.000000000000000000e+00
2.816406249999999639e-02,-2.499926180436177106e+02,4.431925756728781529e+00,4.990879778811667666e-01,-5.683701093931770174e+02,-8.149038530062376884e-01,2.804892687547744003e+02,2.957964807607904731e+02,2.277332243648360475e+02,4.796113576164983350e+00,-8.140130145363591585e-02,-7.529358707534682615e+00,-5.029580311261219183e-01,6.305508358189128693e+00,4.169249723534660745e+01,-7.787767135474925162e+00,-4.724640527075658625e+00,6.998763101003323550e-01,-1.694420098170379418e+01,-5.696025120642239870e+00,0.000000000000000000e+00
2.816455078124999872e-02,-2.487067995965265368e+02,4.372321559750705688e+00,5.295716581290322855e-01,-5.676939445595305642e+02,-7.318241794770069530e-01,2.796174230913923111e+02,2.940421349828683333e+02,2.287036758576346074e+02,5.111625636079584645e+00,-1.055937445708326899e-01,-7.476956036635531433e+00,-4.896734540722813001e-01,6.160633129009315034e+00,4.131792707735527870e+01,-7.812699772359771977e+00,-4.846670272677529923e+00,7.134394106719502693e-01,-1.701460201021215823e+01,-5.689988776828964312e+00,0.000000000000000000e+00
2.816503906249999759e-02,-2.474120348260711921e+02,4.312386115894553562e+00,5.599805321206698938e-01,-5.670034450582927548e+02,-6.478393649691680523e-01,2.787341130564985860e+02,2.922790229747134845e+02,2.296699881555583431e+02,5.428191894815232565e+00,-1.295266704208879738e-01,-7.424298242540966264e+00,-4.766645014201960628e-01,6.014938157363433291e+00,4.093670324113767833e+01,-7.836369808835287998e+00,-4.966726082885020155e+00,7.269207155412018562e-01,-1.708195150943132390e+01,-5.683388778776313544e+00,0.000000000000000000e+00
2.816552734374999645e-02,-2.461085668702782243e+02,4.252132965866984193e+00,5.903127630017901417e-01,-5.662987445806235201e+02,-5.629530166940591718e-01,2.778394840615816861e+02,2.905073995962397362e+02,2.306320931286787186e+02,5.745746198605329091e+00,-1.531973326700079574e-01,-7.371403482370919136e+00,-4.639290483652280250e-01,5.868480655012828784e+00,4.054890694067591284e+01,-7.858784284636249673e+00,-5.084795140852053308e+00,7.403155031675796582e-01,-1.714626709830892182e+01,-5.676230958031468710e+00,0.000000000000000000e+00
2.816601562499999878e-02,-2.447966388370613231e+02,4.191575662897748522e+00,6.205665042112656904e-01,-5.655799766555094266e+02,-4.771691566815931540e-01,2.769336828307202722e+02,2.887275181843000951e+02,2.315899230931478883e+02,6.064222047855198028e+00,-1.766030578103244542e-01,-7.318289595575764750e+00,-4.514648172633120571e-01,5.721317762213666391e+00,4.015462137057611613e+01,-7.879950524818589486e+00,-5.200865459875683605e+00,7.536190745276722946e-01,-1.720756717245875578e+01,-5.668521253394962933e+00,0.000000000000000000e+00
2.816650390624999764e-02,-2.434764937369501752e+02,4.130727767762870428e+00,6.507398997847604338e-01,-5.648472746303197027e+02,-3.904922218601674100e-01,2.760168573601385447e+02,2.869396305061164298e+02,2.325434108248049938e+02,6.383552632119143588e+00,-1.997412404753097781e-01,-7.264974106616501004e+00,-4.392693861482483420e-01,5.573506519870008447e+00,3.975393166830529168e+01,-7.899876133928891875e+00,-5.314925877896032880e+00,7.668267557243231280e-01,-1.726587088593481312e+01,-5.660265714496627965e+00,0.000000000000000000e+00
2.816699218749999650e-02,-2.421483744163110998e+02,4.069602843831806815e+00,6.808310846714394904e-01,-5.641007716517858626e+02,-3.029270638271484017e-01,2.750891568772766504e+02,2.851439867135742929e+02,2.334924895726996965e+02,6.703670865042619553e+00,-2.226093382430772150e-01,-7.211474227914838941e+00,-4.273401971101713492e-01,5.425103842191914438e+00,3.934692487542260864e+01,-7.918568990121539031e+00,-5.426966051577906569e+00,7.799339005855771001e-01,-1.732119813293689603e+01,-5.651470505468187966e+00,0.000000000000000000e+00
2.816748046874999883e-02,-2.408125234912491521e+02,4.008214452154371443e+00,7.108381850553316950e-01,-5.633406006475146341e+02,-2.144789483535975705e-01,2.741507317994161781e+02,2.833408352985611032e+02,2.344370930724097377e+02,7.024509419334410865e+00,-2.452048658786591395e-01,-7.157806863080169890e+00,-4.156745645276562207e-01,5.276166489895285139e+00,3.893368989787628465e+01,-7.936037239226124917e+00,-5.536976449974603476e+00,7.929358932508953073e-01,-1.737356952946267441e+01,-5.642141908686284957e+00,0.000000000000000000e+00
2.816796874999999770e-02,-2.394691832821362993e+02,3.946576146580975220e+00,7.407593186828241860e-01,-5.625668943079491555e+02,-1.251535545888119716e-01,2.732017336919013246e+02,2.815304230491908015e+02,2.353771555592029756e+02,7.346000761666101830e+00,-2.675253889404359264e-01,-7.103988610421970051e+00,-4.042696831459662299e-01,5.126751043964278942e+00,3.851431746536307799e+01,-7.952289288769481601e+00,-5.644948347767199337e+00,8.058281507431792612e-01,-1.742300639493101855e+01,-5.632286328645184525e+00,0.000000000000000000e+00
2.816845703124999656e-02,-2.381185957487030009e+02,3.884701468918319467e+00,7.705925951944860852e-01,-5.617797850686994252e+02,-3.495697399884662576e-02,2.722423152258307368e+02,2.797129950067334221e+02,2.363126117810957396e+02,7.668077187605133460e+00,-2.895685166961501911e-01,-7.050035766753194544e+00,-3.931226359934061887e-01,4.976913879986265776e+00,3.808890008974841379e+01,-7.967333801957286354e+00,-5.750873818097269385e+00,8.186061255252298219e-01,-1.746953073378796972e+01,-5.621910295951235703e+00,0.000000000000000000e+00
2.816894531249999889e-02,-2.367610024258831345e+02,3.822603944121847785e+00,8.003361164591258348e-01,-5.609794050933271592e+02,5.610429099780649825e-02,2.712726301354836664e+02,2.778887944234476777e+02,2.372433970116771320e+02,7.990670856357363405e+00,-3.113318942719956461e-01,-6.995964331500748479e+00,-3.822304021307514899e-01,4.826711143089474021e+00,3.765753202262202848e+01,-7.981179691616805627e+00,-5.854745724965194853e+00,8.312653080377927495e-01,-1.751316521711259355e+01,-5.611020471485640648e+00,0.000000000000000000e+00
2.816992187499999661e-02,-2.340258964892718438e+02,3.697787287899939379e+00,8.595449320808065119e-01,-5.593391455095782021e+02,2.407788816252797170e-01,2.693031420695053271e+02,2.742207724225949619e+02,2.390907705059337047e+02,8.637106544666822927e+00,-3.538383330258478843e-01,-6.887663014653369054e+00,-3.612170354214570556e-01,4.525789816698411627e+00,3.677723447170862414e+01,-8.005315880940896633e+00,-6.056265162321301965e+00,8.561662461382513190e-01,-1.759192134374637817e+01,-5.587830409892888817e+00,0.000000000000000000e+00
2.817041015624999895e-02,-2.326486330162542515e+02,3.635101245718983520e+00,8.890091097148082877e-01,-5.584997879241419696e+02,3.344221178410163864e-01,2.683035290046422574e+02,2.723776917101080244e+02,2.400071613738732879e+02,8.960865150663535061e+00,-3.747979476978189339e-01,-6.833291316416184813e+00,-3.510688179712896928e-01,4.374700325949219426e+00,3.632860615108535285e+01,-8.015619796276677533e+00,-6.153951981439371721e+00,8.684429937954846190e-01,-1.762700327520078858e+01,-5.575375107993870039e+00,0.000000000000000000e+00
2.817089843749999781e-02,-2.312653228235683684e+02,3.572246159863075032e+00,9.183758693885851754e-01,-5.576476847312814016e+02,4.288999532925600322e-01,2.672942731268003058e+02,2.705287915810082495e+02,2.409186278676814652e+02,9.284869472568185955e+00,-3.954677776619248686e-01,-6.778862261744505346e+00,-3.411624379093789461e-01,4.223465812858529844e+00,3.587442052952123817e+01,-8.024763064773287269e+00,-6.249564595705305869e+00,8.805833211881280986e-01,-1.765929208473190926e+01,-5.562433916794257804e+00,0.000000000000000000e+00
2.817138671874999667e-02,-2.298762043412772300e+02,3.509235406281891123e+00,9.476432892750263903e-01,-5.567829667985320157e+02,5.242039250619395796e-01,2.662755328573730935e+02,2.686743061107954986e+02,2.418251080843111822e+02,9.609051436005243474e+00,-4.158460427115537317e-01,-6.724390235140830896e+00,-3.314944629723344249e-01,4.072140636119849333e+00,3.541478000521588143e+01,-8.032755753277029953e+00,-6.343099776322858041e+00,8.925829460963330408e-01,-1.768881343244061455e+01,-5.549013853861537449e+00,0.000000000000000000e+00
2.817187499999999900e-02,-2.284815152042027933e+02,3.446082316204492457e+00,9.768094417408721419e-01,-5.559057646231186709e+02,6.203251727503433788e-01,2.652474674183440015e+02,2.668144673431058322e+02,2.427265407192956275e+02,9.933343035597367532e+00,-4.359309329782404263e-01,-6.669889356310974016e+00,-3.220613995232369797e-01,3.920778784172186171e+00,3.494978844713845945e+01,-8.039608141325444990e+00,-6.434555032948186870e+00,9.044376389688862927e-01,-1.771559353465305975e+01,-5.535122092257475757e+00,0.000000000000000000e+00
2.817285156249999672e-02,-2.256765212830059397e+02,3.319395636339447009e+00,1.034828927271306265e+00,-5.541142107862336843e+02,8.149607467787535198e-01,2.631640714106836754e+02,2.630793962279949483e+02,2.445140913009613541e+02,1.058194723881103450e+01,-4.750418990035571443e-01,-6.560991625275015338e+00,-3.039030938308301955e-01,3.618536082157335354e+00,3.400407624231569770e+01,-8.049937780423885414e+00,-6.611180335313969536e+00,9.276533748577900917e-01,-1.776110297305340069e+01,-5.506067412031240060e+00,0.000000000000000000e+00
2.817382812499999792e-02,-2.228518217375390691e+02,3.192295610042424681e+00,1.092423833438445957e+00,-5.522743798900596630e+02,1.012825566952587630e+00,2.610451447080905609e+02,2.593256290718688319e+02,2.462807367489265573e+02,1.123023244441382928e+01,-5.130817244999970050e-01,-6.452047626536794311e+00,-2.866372757324636700e-01,3.316473257163115029e+00,3.303826013308678000e+01,-8.055829283880374447e+00,-6.779501821043531606e+00,9.502407304446932601e-01,-1.779590986207932701e+01,-5.475052883056509501e+00,0.000000000000000000e+00
2.817480468749999911e-02,-2.200092752784779293e+02,3.064886552741653336e+00,1.149578656326352588e+00,-5.503872968905947118e+02,1.213834439450988123e+00,2.588919806808911517e+02,2.555549394471470634e+02,2.480260099944080707e+02,1.187766279728210428e+01,-5.500324811516302814e-01,-6.343162096780764259e+00,-2.702345590669029129e-01,3.015002804746201637e+00,3.205321742263441109e+01,-8.057371584506825002e+00,-6.939526020496428416e+00,9.721676024950764994e-01,-1.782024065603372875e+01,-5.442140831014289581e+00,0.000000000000000000e+00
