grid, T, mu, alpha, diff_C2H4, diff_H2, diff_H, diff_O2, diff_O, diff_H2O, diff_CO, diff_CO2, diff_OH, diff_HCO, diff_HO2, diff_H2O2, diff_C2H3, diff_C2H2, diff_CH4, diff_CH3, diff_CH2, diff_CH2O, diff_CH2CHO, diff_N2
2.804199218749999986e-02,1.090789623337906050e+03,4.444296734956715419e-05,6.234056933538302677e-05,1.825457713652726488e-04,6.898661442795122993e-04,1.141864453689670714e-03,1.873674490323691999e-04,2.940315693653547131e-04,2.481094229851941177e-04,1.887830622535233930e-04,1.521547262911647090e-04,2.884449904773369266e-04,1.633229974298914535e-04,1.900352193868734606e-04,1.887533466434106991e-04,1.708655114704590828e-04,1.726126764391412390e-04,2.086544597755047626e-04,2.096362633538615826e-04,2.144112995806965038e-04,1.620165535783703878e-04,1.368508877334278031e-04,1.957110388880601410e-04
2.804248046874999872e-02,1.094066768929965065e+03,4.452972728469500597e-05,6.246975220815355410e-05,1.834784163805369770e-04,6.933346444253660288e-04,1.147655363555948613e-03,1.883270251062567151e-04,2.955190239128515175e-04,2.494201767118620289e-04,1.897403501547972567e-04,1.529321283939745078e-04,2.899044176668995549e-04,1.641737541485297186e-04,1.909995519689771358e-04,1.897112678727608519e-04,1.717425632503698577e-04,1.734989825577806734e-04,2.097145391658063532e-04,2.107015070341106209e-04,2.155001701407225083e-04,1.628605424829451711e-04,1.375615139719714214e-04,1.966814391632342167e-04
2.804296875000000105e-02,1.097344227316116530e+03,4.461639734160301445e-05,6.259888353226705554e-05,1.844130465991832772e-04,6.968104835995839533e-04,1.153458517208255825e-03,1.892887401611604919e-04,2.970096546639409388e-04,2.507338147476665768e-04,1.906996853657508988e-04,1.537111576511406290e-04,2.913669632160948721e-04,1.650263478505194681e-04,1.919659492740119044e-04,1.906712397815915865e-04,1.726214920923977813e-04,1.743871883724965250e-04,2.107768711020867065e-04,2.117690180091370941e-04,2.165913524581221231e-04,1.637063522882642420e-04,1.382736728361930200e-04,1.976537425137744777e-04
2.804345703124999992e-02,1.100621910650971586e+03,4.470297564893357110e-05,6.272796080749026143e-05,1.853496358608313450e-04,7.002935646293085301e-04,1.159273752647616701e-03,1.902525679211200646e-04,2.985034201073230998e-04,2.520503000296304540e-04,1.916610411149564984e-04,1.544917918146352168e-04,2.928325864058920836e-04,1.658807544895023460e-04,1.929343843966276669e-04,1.916332356196233670e-04,1.735022733773923043e-04,1.752772690198336136e-04,2.118414258275995476e-04,2.128387664181447664e-04,2.176848160286608475e-04,1.645539591141506033e-04,1.389873442852380709e-04,1.986279214657533313e-04
2.804394531249999878e-02,1.103899731064974276e+03,4.478946034211977794e-05,6.285698153421428059e-05,1.862881578025054946e-04,7.037837895896340533e-04,1.165100906635839614e-03,1.912184818914090985e-04,3.000002784060470506e-04,2.533695952038855607e-04,1.926243904203110886e-04,1.552740084657530867e-04,2.943012461974940999e-04,1.667369498324361031e-04,1.939048302191664235e-04,1.925972284256023258e-04,1.743848822944772811e-04,1.761691994422049116e-04,2.129081733544113805e-04,2.139107221663767374e-04,2.187805301117366958e-04,1.654033388953110399e-04,1.397025081222487430e-04,1.996039483657271693e-04
2.804443359375000111e-02,1.107177600676078100e+03,4.487584956361212040e-05,6.298594321365008197e-05,1.872285858621604922e-04,7.072810598168372811e-04,1.170939814717690628e-03,1.921864553620218857e-04,3.015001874031038418e-04,2.546916626307028897e-04,1.935897060926297381e-04,1.560577850181051269e-04,2.957729012378321654e-04,1.675949094628496970e-04,1.948772594152519593e-04,1.935631910308819258e-04,1.752692938443667586e-04,1.770629543912385852e-04,2.139770834674298143e-04,2.149848549291184796e-04,2.198784637345096798e-04,1.662544673845730854e-04,1.404191439970575760e-04,2.005817953848285529e-04
2.804492187499999997e-02,1.110455431601461214e+03,4.496214146311262102e-05,6.311484334802766258e-05,1.881708932822740603e-04,7.107852759218370470e-04,1.176790311243372479e-03,1.931564614112175210e-04,3.030031046271356083e-04,2.560164643895539074e-04,1.945569607393339258e-04,1.568430987206634959e-04,2.972475098651516131e-04,1.684546087841409204e-04,1.958516444534547183e-04,1.945310960630757728e-04,1.761554828427325356e-04,1.779585084311708417e-04,2.150481257285140986e-04,2.160611341557744380e-04,2.209785856961065883e-04,1.671073201561664411e-04,1.411372314089251445e-04,2.015614345229112812e-04
2.804541015624999883e-02,1.113733135969489922e+03,4.504833419780553063e-05,6.324367944080067712e-05,1.891150531135563128e-04,7.142963378040878769e-04,1.182652229391772253e-03,1.941284729091887330e-04,3.045089872983068493e-04,2.573439622844060680e-04,1.955261267682355958e-04,1.576299266609064334e-04,2.987250301147777610e-04,1.693160230229948636e-04,1.968279576010678361e-04,1.955009159498258687e-04,1.770434239236882458e-04,1.788558359423618352e-04,2.161212694807061686e-04,2.171395290740734882e-04,2.220808645719591246e-04,1.679618726091145777e-04,1.418567497093716964e-04,2.025428376128123617e-04
2.804589843750000117e-02,1.117010625931498907e+03,4.513442593258791102e-05,6.337244899685391360e-05,1.900610382186591083e-04,7.178141446654961576e-04,1.188525401193706249e-03,1.951024625217406101e-04,3.060177923342065538e-04,2.586741178489629801e-04,1.964971763913449568e-04,1.584182457679655356e-04,3.002054197248990998e-04,1.701791272327890948e-04,1.978061709278961552e-04,1.964726229225795923e-04,1.779330915432722764e-04,1.797549111248052827e-04,2.171964838524778174e-04,2.182200086942888949e-04,2.231852687181483039e-04,1.688180999706280711e-04,1.425776781050030442e-04,2.035259763246082367e-04
2.804638671875000003e-02,1.120287813673596247e+03,4.522041484029539973e-05,6.350114952270247484e-05,1.910088212759372835e-04,7.213385950245052242e-04,1.194409657555483596e-03,1.960784027140167313e-04,3.075294763558142396e-04,2.600068923520232377e-04,1.974700816287131933e-04,1.592080328158178911e-04,3.016886361424232321e-04,1.710438962970634870e-04,1.987862563100914004e-04,1.974461890204154424e-04,1.788244599829780658e-04,1.806557080016939990e-04,2.182737377620235940e-04,2.193025418135104208e-04,2.242917662758067482e-04,1.696759772995504135e-04,1.432999956603886612e-04,2.045108221699112048e-04
2.804687499999999889e-02,1.123564611428691705e+03,4.530629910193456134e-05,6.362977852670539339e-05,1.919583747833284435e-04,7.248695867306384141e-04,1.200304828283167442e-03,1.970562657543592521e-04,3.090439956936660826e-04,2.613422468029702244e-04,1.984448143124178563e-04,1.599992644265748178e-04,3.031746365290165289e-04,1.719103049330828793e-04,1.997681854341157239e-04,1.984215860939950356e-04,1.797175033534015494e-04,1.815582004230924956e-04,2.193529999217032681e-04,2.203870970200538044e-04,2.254003251756628756e-04,1.705354794898982049e-04,1.440236813010119037e-04,2.054973465062856746e-04
2.804736328124999775e-02,1.126840931488301976e+03,4.539207690690593496e-05,6.375833351927076261e-05,1.929096710622154318e-04,7.284070169789582045e-04,1.206210742106781069e-03,1.980360237181425615e-04,3.105613063939849957e-04,2.626801419572723250e-04,1.994213460905127483e-04,1.607919170737598673e-04,3.046633777671266556e-04,1.727783276953959429e-04,2.007519298006868458e-04,1.993987858094952641e-04,1.806121955978648615e-04,1.824623620695983858e-04,2.204342388424512258e-04,2.214736426978563318e-04,2.265109131425592048e-04,1.713965812744013982e-04,1.447487138162270918e-04,2.064855205416309169e-04
2.804785156249999661e-02,1.130116686214474385e+03,4.547774645323080867e-05,6.388681201306666815e-05,1.938626822613772715e-04,7.319507823248792323e-04,1.212127226704976099e-03,1.990176484917091800e-04,3.120813642249673208e-04,2.640205383220681386e-04,2.003996484310811854e-04,1.615859670856579795e-04,3.061548164661329259e-04,1.736479389794629762e-04,2.017374607288108528e-04,2.003777596526314173e-04,1.815085104961267461e-04,1.833681664560800090e-04,2.215174228382962374e-04,2.225621470309699064e-04,2.276234977000756365e-04,1.722592572281078920e-04,1.454750718622641579e-04,2.074753153386465945e-04
2.804833984374999895e-02,1.133391788051706499e+03,4.556330594777479557e-05,6.401521152323567032e-05,1.948173803609797613e-04,7.355007786991116367e-04,1.218054108730036575e-03,2.000011117763489713e-04,3.136041246831139189e-04,2.653633961618445539e-04,2.013796926263333872e-04,1.623813906487048340e-04,3.076489089685732542e-04,1.745191130253344943e-04,2.027247493598684203e-04,2.013584789327320477e-04,1.824064216681357126e-04,1.842755869354637118e-04,2.226025200309273582e-04,2.236525780081071086e-04,2.287380461752046962e-04,1.731234817720416288e-04,1.462027339652822490e-04,2.084667018193332862e-04
2.804882812499999781e-02,1.136666149538737045e+03,4.564875360646760831e-05,6.414352956759795639e-05,1.957737371765861560e-04,7.390569014226891845e-04,1.223991213832927288e-03,2.009863850922999568e-04,3.151295429996225179e-04,2.667086755041244740e-04,2.023614497967163891e-04,1.631781638108890497e-04,3.091456113564023875e-04,1.753918239213384379e-04,2.037137666617116875e-04,2.023409147868210725e-04,1.833059025777933554e-04,1.851845967025318349e-04,2.236894983542783418e-04,2.247449034272073673e-04,2.298545257030464278e-04,1.739892291768637832e-04,1.469316785244256850e-04,2.094596507695004636e-04
2.804931640624999667e-02,1.139939683320552604e+03,4.573408765452486658e-05,6.427176366687311422e-05,1.967317243632766741e-04,7.426190452223787111e-04,1.229938366689026447e-03,2.019734397828598540e-04,3.166575741469185670e-04,2.680563361453128343e-04,2.033448908951383653e-04,1.639762624852456464e-04,3.106448794574002991e-04,1.762660456078692702e-04,2.047044834328825083e-04,2.033250381838248042e-04,1.842069265368282088e-04,1.860951687978269254e-04,2.247783255592368989e-04,2.258390909001320435e-04,2.309729032316260998e-04,1.748564735666422614e-04,1.476618838149699347e-04,2.104541328433707180e-04
2.804980468749999900e-02,1.143212302160160561e+03,4.581930632666615720e-05,6.439991134489012861e-05,1.976913134197487063e-04,7.461871042460560587e-04,1.235895391023774433e-03,2.029622470184905682e-04,3.181881728451938971e-04,2.694063376565164372e-04,2.043299867111884514e-04,1.647756624533364697e-04,3.121466688515863830e-04,1.771417518811623556e-04,2.056968703068093708e-04,2.043108199287532571e-04,1.851094667086457214e-04,1.870072761115381137e-04,2.258689692183393750e-04,2.269351078573382898e-04,2.320931455266990375e-04,1.757251889226006019e-04,1.483933279914505688e-04,2.114501185681644723e-04
2.805029296874999786e-02,1.146483918950329553e+03,4.590440786732778852e-05,6.452797012880060325e-05,1.986524756924564351e-04,7.497609720781929282e-04,1.241862109638489954e-03,2.039527778009577570e-04,3.197212935689783416e-04,2.707586393894180509e-04,2.053167078753778457e-04,1.655763393687665025e-04,3.136509348776681254e-04,1.780189163971021928e-04,2.066908977560418035e-04,2.052982306669252834e-04,1.860134961122202708e-04,1.879208913874260876e-04,2.269613967305009878e-04,2.280329215526007245e-04,2.332152191765941060e-04,1.765953490869038732e-04,1.491259890908241427e-04,2.124475783487008470e-04
2.805078124999999672e-02,1.149754446725503158e+03,4.598939053087925137e-05,6.465593754929683439e-05,1.996151823798524233e-04,7.533405417557281899e-04,1.247838344436874233e-03,2.049450029675846711e-04,3.212568905538963214e-04,2.721132004823013754e-04,2.063050248635017985e-04,1.663782687607799735e-04,3.151576326396598343e-04,1.788975126751243231e-04,2.076865360966049102e-04,2.062872408883012075e-04,1.869189876260794172e-04,1.888359872268445614e-04,2.280555753258713461e-04,2.291324990678493849e-04,2.343390905971782991e-04,1.774669277665357544e-04,1.498598450357042423e-04,2.134464824721022844e-04
2.805126953124999906e-02,1.153023798673459396e+03,4.607425258183401505e-05,6.478381114082401636e-05,2.005794045365995770e-04,7.569257057838541924e-04,1.253823916451268436e-03,2.059388931954687517e-04,3.227949178033653714e-04,2.734699798660166479e-04,2.072949080009666085e-04,1.671814260378372762e-04,3.166667170134640171e-04,1.797775141020908104e-04,2.086837554923043846e-04,2.072778209317861059e-04,1.878259139922648191e-04,1.897525360927317659e-04,2.291514720706518311e-04,2.302338073179789775e-04,2.354647260367886399e-04,1.783398985371484823e-04,1.505948736375776608e-04,2.144468011124451526e-04
2.805175781249999792e-02,1.156291888146919064e+03,4.615899229505356067e-05,6.491158844179342280e-05,2.015451130778167185e-04,7.605163561518904578e-04,1.259818645869195371e-03,2.069344190057517609e-04,3.243353290953569540e-04,2.748289362700269672e-04,2.082863274671516390e-04,1.679857864912209439e-04,3.181781426534973744e-04,1.806588939362014203e-04,2.096825259590908038e-04,2.082699409895653962e-04,1.887342478203224221e-04,1.906705103136407801e-04,2.302490538719517373e-04,2.313368130556993005e-04,2.365920915812013228e-04,1.792142348469520478e-04,1.513310526000503377e-04,2.154485043354456672e-04
2.805224609374999678e-02,1.159558628675306636e+03,4.624360795595816354e-05,6.503926699480477652e-05,2.025122787834211411e-04,7.641123843495359813e-04,1.265822352060365233e-03,2.079315507679791147e-04,3.258780779893049413e-04,2.761900282285469923e-04,2.092792532998781019e-04,1.687913252987211779e-04,3.196918639994706410e-04,1.815416253109821548e-04,2.106828173695052633e-04,2.092635711115452409e-04,1.896439615913840472e-04,1.915898820878532654e-04,2.313482874827622947e-04,2.324414828764908604e-04,2.377211531587134505e-04,1.800899100206753280e-04,1.520683595221563982e-04,2.164515621032193763e-04
2.805273437499999911e-02,1.162823933976239687e+03,4.632809786072752484e-05,6.516684434685845496e-05,2.034808723024343288e-04,7.677136813829761380e-04,1.271834853603565334e-03,2.089302587044286684e-04,3.274231178329612421e-04,2.775532140866739431e-04,2.102736553998301892e-04,1.695980175282897715e-04,3.212078352831085250e-04,1.824256812392499908e-04,2.116845994571015400e-04,2.102586812097553847e-04,1.905550276622147439e-04,1.925106234874650649e-04,2.324491395068734164e-04,2.335477832235318936e-04,2.388518765451859026e-04,1.809668972635068631e-04,1.528067719016493837e-04,2.174559442789972773e-04
2.805322265624999797e-02,1.166087717966946684e+03,4.641246031649765594e-05,6.529431804956621849e-05,2.044508641573133977e-04,7.713201377910993122e-04,1.277855968313659123e-03,2.099305128944720556e-04,3.289704017692959902e-04,2.789184520065296057e-04,2.112695035350169723e-04,1.704058381417235246e-04,3.227260105349297669e-04,1.833110346171052914e-04,2.126878418208915918e-04,2.112552410627780927e-04,1.914674182692876017e-04,1.934327064624971994e-04,2.335515764038391829e-04,2.346556803926487251e-04,2.399842273691091341e-04,1.818451696650592148e-04,1.535462671383148428e-04,2.184616206318517185e-04
2.805371093749999684e-02,1.169349894775820303e+03,4.649669364156187591e-05,6.542168565937542333e-05,2.054222247483722559e-04,7.749316436620188372e-04,1.283885513269085238e-03,2.109322832790296205e-04,3.305198827435386778e-04,2.802856999735288640e-04,2.122667673453190577e-04,1.712147619984166942e-04,3.242463435911391409e-04,1.841976582279899479e-04,2.136925139298863319e-04,2.122532203202745320e-04,1.923811055329397140e-04,1.943561028450880169e-04,2.346555644940338282e-04,2.357651405373742219e-04,2.411181711167827623e-04,1.827247002034061826e-04,1.542868225373416030e-04,2.194685608415011769e-04
2.805419921874999917e-02,1.172610378753678333e+03,4.658079616556315579e-05,6.554894473777789319e-05,2.063949243581632168e-04,7.785480886494563742e-04,1.289923304839176799e-03,2.119355396649859672e-04,3.320715135101503352e-04,2.816549158026140790e-04,2.132654163469957780e-04,1.720247638590813256e-04,3.257687881004888287e-04,1.850855247467301525e-04,2.146985851275931166e-04,2.132525885074634483e-04,1.932960614614920108e-04,1.952807843536486139e-04,2.357610699636662028e-04,2.368761296739600058e-04,2.422536731374372559e-04,1.836054617490909908e-04,1.550284153126717387e-04,2.204767345030588465e-04
2.805468749999999803e-02,1.175869084484938412e+03,4.666476622968036418e-05,6.567609285152673252e-05,2.073689331558726796e-04,7.821693619892027037e-04,1.295969158711527108e-03,2.129402517296308511e-04,3.336252466398411916e-04,2.830260571444786805e-04,2.142654199372165337e-04,1.728358183894855007e-04,3.272932975311383837e-04,1.859746067435726936e-04,2.157060246365397949e-04,2.142533150296305796e-04,1.942122579553850288e-04,1.962067225970381794e-04,2.368680588698107421e-04,2.379886136864147676e-04,2.433906986483886389e-04,1.844874270691480823e-04,1.557710225903591588e-04,2.214861111317846423e-04
