grid,velocity,T,density,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.028234375,2.2501004596057883,1690.354332492259,0.19181902735459977,0.0013928673794861791,9.895668807346533e-05,0.00041844784419512473,0.06817908123757087,0.0012105095220569862,0.09739312144356205,0.00011233657632092587,1.4559242902592356e-06,1.9028706950425055e-07,1.3942871194250912e-06,2.071964790484851e-05,2.1108242460978e-06,0.0009207778490992558,0.004665246263278322,0.047240362129354965,0.05104525388231841,4.332319836335037e-05,0.0006410392630599418,6.094235618176335e-06,3.3039299496383977e-06,4.071865584254426e-05,9.477471591385845e-08,9.885810915941426e-05,9.655993988186271e-06,0.00027635639453565524,1.3829454699597469e-05,0.00010956705996487367,9.961799378607882e-06,0.00013321827767287574,4.425212621283415e-07,2.6746762595355505e-08,1.5810748344434468e-08,1.89658816917923e-08,2.9156216827774458e-08,3.6807496261610415e-09,1.1834548242288953e-05,1.5103903270902848e-08,9.58804839583245e-08,9.512189592673635e-09,2.247536877609689e-09,2.971193315452469e-06,2.307698046789268e-09,8.68511193799049e-09,1.1082591774255953e-07,5.072618857351028e-09,7.50084342015066e-07,4.298426718323257e-08,0.7258541145814926,0.0,1.0427270253804406e-07,1.159768418439618e-06,1.8653198026548655e-06,3.751779743976648e-05
0.028242187499999998,2.2764957778940076,1710.037274569407,0.18959494079208367,0.0013762398603719274,0.00010761147557068713,0.0004758608228349106,0.06481594162037616,0.0013630836290524004,0.09884627805429463,0.00010155339077237725,1.2909389882771616e-06,2.448322188035097e-07,1.5906813005609226e-06,2.1108744626276883e-05,2.1820538816427834e-06,0.0008459891065107474,0.003976926934228968,0.047685591821748224,0.05305356234917581,4.386388238644401e-05,0.00058905873508539,6.198563362975743e-06,2.7372973209093806e-06,3.472132233316655e-05,1.0872447279948747e-07,9.58012674168382e-05,9.510893146366104e-06,0.00024173459399857945,1.1047294280168145e-05,8.097496147884232e-05,1.0283818617151933e-05,0.0001240004822855302,4.619395574592088e-07,3.1964851616290106e-08,1.6970017547877326e-08,1.9314156642207804e-08,2.842927526707254e-08,4.07644794941726e-09,1.2332237283633189e-05,1.3354749816506233e-08,9.999508111465885e-08,9.9326277354482e-09,2.7293688910476977e-09,3.0426858150917955e-06,2.3912586795243796e-09,9.176881683994767e-09,1.1048540861271958e-07,5.539969755608604e-09,7.489912903483465e-07,4.71937698840415e-08,0.7260225280908652,0.0,7.804342269574605e-08,7.565078875742268e-07,1.68543304905121e-06,3.286636482610749e-05
0.028249999999999997,2.300722900983973,1728.1686079266394,0.1875984642516534,0.001357320194985293,0.00011634423040929059,0.0005381974242179019,0.06162267864424367,0.0015245491958213045,0.10019094790201731,9.097224967254153e-05,1.1538142641564478e-06,3.046013819316897e-07,1.7649137759874066e-06,2.1056673981196153e-05,2.208102778469625e-06,0.0007660332411791498,0.0033638843136314864,0.0479967249845173,0.05506294373157177,4.369988015187537e-05,0.0005365937537271334,6.185412133472139e-06,2.2421295004612268e-06,2.938264895617646e-05,1.2122667302419643e-07,9.13409899568283e-05,9.134466257251042e-06,0.0002079728937853324,8.609949904365688e-06,5.8622394625698556e-05,1.0417581563184046e-05,0.00011393952863455422,4.736369488087856e-07,3.730199256608807e-08,1.8075178498665923e-08,1.95373893272314e-08,2.7591268732757557e-08,4.480237571674472e-09,1.283799947466289e-05,1.183196802405243e-08,1.0414737014021614e-07,1.0327991881990646e-08,3.2497904811845444e-09,3.098299008597366e-06,2.402248277933507e-09,9.489149159163366e-09,1.0915488575990865e-07,5.999536929300275e-09,7.437625226643553e-07,5.131723363253274e-08,0.7261767443150062,0.0,5.636422536508503e-08,4.796626706421891e-07,1.4987034152969852e-06,2.8305276168626736e-05
0.028257812499999996,2.3228093131011147,1744.768952181797,0.18581468618885633,0.0013363807660346622,0.00012507167711155789,0.0006051279251425568,0.05860510452527428,0.001693458989469246,0.10142700257267598,8.080102927924107e-05,1.0367542418784955e-06,3.6656762003907117e-07,1.905054216502447e-06,2.0572483502932965e-05,2.187828794697216e-06,0.0006838277400021427,0.0028235263105011277,0.048173716937365156,0.05706813911959447,4.282703897124526e-05,0.00048431246013306916,6.056362979708548e-06,1.8182065924120449e-06,2.4680664038122358e-05,1.3136796722561482e-07,8.564393503661844e-05,8.55917064648867e-06,0.00017599963579865516,6.5491487190579344e-06,4.1591698873350625e-05,1.0354658920834436e-05,0.00010335020407292981,4.7660713151457394e-07,4.2502813707337934e-08,1.909803220838982e-08,1.9628934625682485e-08,2.6653371464752833e-08,4.887704159553816e-09,1.334956749848104e-05,1.0517475726438698e-08,1.0832604204117609e-07,1.0688529322118663e-08,3.7940207823734106e-09,3.1356926550559423e-06,2.3390886677786086e-09,9.605009615054893e-09,1.0684752614065687e-07,6.438832066841652e-09,7.3445816254781e-07,5.5242733928579136e-08,0.7263161645401117,0.0,3.9295108781920555e-08,2.9583996044358114e-07,1.3112047869453744e-06,2.396539089370899e-05
0.028265624999999996,2.3428135960878436,1759.8809247932627,0.18422809438546783,0.0013137418736108933,0.00013371290105015777,0.0006761335351425316,0.05576650856943998,0.0018680891783332163,0.10255575834155876,7.121556638360484e-05,9.354096371694923e-07,4.269676788069303e-07,2.0015196695912e-06,1.9694360596071095e-05,2.123331717128189e-06,0.0006020726854684031,0.0023521274225893783,0.04821929017925931,0.05906386311943467,4.128053988129047e-05,0.00043291516318530335,5.820163323186515e-06,1.4620141861576798e-06,2.0581265220742163e-05,1.383895310519884e-07,7.895297826215273e-05,7.830130226264967e-06,0.00014654134176061146,4.864457906226983e-06,2.893542371089714e-05,1.0098449392341904e-05,9.254733247070599e-05,4.704224239774735e-07,4.729762957959592e-08,2.0011265693544484e-08,1.9586420618472008e-08,2.5628892439988544e-08,5.2944810079426945e-09,1.3864369939056944e-05,9.393939574149109e-09,1.1251811701294621e-07,1.1004654469830525e-08,4.34394112911384e-09,3.153082594402473e-06,2.208007504206134e-09,9.520762966480815e-09,1.0361240343085167e-07,6.845012884355621e-09,7.21245138404658e-07,5.885639232782732e-08,0.7264404083555123,0.0,2.6463087142999803e-08,1.7764798515763924e-07,1.1285884901111733e-06,1.9951092282061573e-05
0.028273437499999998,2.3608228184151936,1773.567348890467,0.18282273521295708,0.001289759886912249,0.00014219192476490255,0.0007505115814364402,0.05310774839006697,0.0020465061634612437,0.10357985835270457,6.235193644132135e-05,8.474448416182205e-07,4.817400381595031e-07,2.0483002643931263e-06,1.848457442125816e-05,2.019628238540783e-06,0.0005230975075622978,0.0019450540791600115,0.04813883081391316,0.06104484980615613,3.913295853755261e-05,0.0003831044202492177,5.491719945360202e-06,1.1676387926782235e-06,1.704174680291565e-05,1.4179294665612289e-07,7.156226870767524e-05,6.999227868589768e-06,0.00012009424679307903,3.5306506454804933e-06,1.975332942649463e-05,9.664062108194719e-06,8.182718886590287e-05,4.553019919347366e-07,5.1432405871674823e-08,2.0790207284676077e-08,1.9411861804175288e-08,2.453278081173058e-08,5.69641986767411e-09,1.4379618644502954e-05,8.444411900053929e-09,1.1670875319125845e-07,1.1267564620433203e-08,4.879511435707556e-09,3.149395786875727e-06,2.0218579590488286e-09,9.246062738605304e-09,9.953223162501718e-08,7.205753465796809e-09,7.043894991793556e-07,6.204991912783149e-08,0.7265493019155225,0.0,1.7231744752020788e-08,1.0396549180982145e-07,9.557148277675812e-07,1.6335864676154562e-05
0.028281249999999997,2.3769486451624307,1785.9085192465368,0.1815824193696024,0.0012648132872611804,0.00015043981440632568,0.0008273971748349282,0.050627420320565664,0.0022266508989735147,0.10450311012583237,5.430254761415738e-05,7.715269008855132e-07,5.270540300178638e-07,2.043631103492744e-06,1.7021825177950474e-05,1.8839831029737279e-06,0.0004487602068791657,0.0015970141865592105,0.04794013971293041,0.06300591044386479,3.648816697815897e-05,0.0003355481662243597,5.090451726358453e-06,9.277340109694394e-07,1.4013985003441783e-05,1.4140469170598198e-07,6.378755357275887e-05,6.119001396182881e-06,9.692292774072904e-05,2.5062664865189345e-06,1.3243320769103082e-05,9.076892973047912e-06,7.145186579651996e-05,4.3209256241478857e-07,5.46974607831217e-08,2.1414480244779747e-08,1.911145680872451e-08,2.338104405312556e-08,6.089734248149419e-09,1.4892416589210598e-05,7.652125757056407e-09,1.208812096825313e-07,1.1469859209433106e-08,5.3805310287444995e-09,3.124359776314432e-06,1.7977977524405057e-09,8.802487538774128e-09,9.471861942201962e-08,7.510137404900176e-09,6.842429909255256e-07,6.472827721827296e-08,0.7266428667494067,0.0,1.0862504800072162e-08,5.936593438024485e-08,7.96389676327183e-07,1.3161407930680978e-05
0.028289062499999997,2.3913224254044416,1796.9987054198725,0.1804909625605487,0.0012392876338903286,0.000158396219871951,0.0009058005388940447,0.04832209301987346,0.0024064332652713573,0.10533029084617161,4.711620504696533e-05,7.067061631884272e-07,5.598203403357252e-07,1.9900002994813793e-06,1.539237281953685e-05,1.7250253538438076e-06,0.00038040254417200667,0.0013023110848765114,0.04763305675844754,0.06494200157506,3.3471870045723955e-05,0.00029084082271682604,4.638269280881406e-06,7.344079312864637e-07,1.1447147770005722e-05,1.373866899522448e-07,5.5936619023354014e-05,5.237342662424226e-06,7.708193647735258e-05,1.741821468405169e-06,8.727762395324858e-06,8.370066574724657e-06,6.163781401234286e-05,4.0216512750842556e-07,5.694962594172434e-08,2.1869351941005888e-08,1.869509792875423e-08,2.219012437073483e-08,6.471106212389627e-09,1.5399876698568335e-05,7.000443125241982e-09,1.2501700378566782e-07,1.1606085254296502e-08,5.828466249768347e-09,3.078516003208692e-06,1.5544482939204448e-09,8.220807882779357e-09,8.930528090245528e-08,7.749455949497904e-09,6.612251447572938e-07,6.681649709137994e-08,0.7267213091359231,0.0,6.638307007107134e-09,3.3116165025315684e-08,6.532272275498368e-07,1.0439942007591737e-05
0.028296875,2.4040896170718464,1806.9421517511535,0.17953244499976914,0.0012135606091558727,0.00016601031843565726,0.0009846566311869434,0.04618658633416351,0.0025838275220358997,0.10606693429113609,4.080170057167235e-05,6.520924846188687e-07,5.780769862690678e-07,1.8935379296292284e-06,1.3681400146916619e-05,1.5518059344080592e-06,0.00031885680745864336,0.0010550840430399542,0.04722899002290366,0.06684829949514659,3.0220180043315965e-05,0.0002494682034105792,4.157492645314403e-06,5.799298812851605e-07,9.289886221895567e-06,1.3019390488104323e-07,4.8284162530297435e-05,4.393696295575572e-06,6.045352908437641e-05,1.1865804098049125e-06,5.659754021511813e-06,7.581125327065359e-06,5.254921692585273e-05,3.672484789503152e-07,5.812418957156922e-08,2.2146613518508554e-08,1.817565402554382e-08,2.0976282276454156e-08,6.837752695163782e-09,1.5899240369253766e-05,6.472937773905332e-09,1.2909627213215709e-07,1.1673136738819002e-08,6.208050174400569e-09,3.0131591471444275e-06,1.3092178438341774e-09,7.537434207035242e-09,8.343989547635307e-08,7.917804419320784e-09,6.358025332352923e-07,6.826474966576126e-08,0.7267850091599859,0.0,3.93910941527599e-09,1.8070286510877464e-08,5.276411148227524e-07,8.158919566107673e-06
0.028304687499999998,2.4154039694110607,1815.8488840824232,0.178691470638868,0.0011879882727221327,0.0001732411940705835,0.0010628816540654833,0.04421427665843796,0.002756959790079059,0.10671911345278207,3.5334032577956294e-05,6.067254129250869e-07,5.811792814099597e-07,1.7629603455554045e-06,1.1965827496562947e-05,1.3729432098149399e-06,0.0002644938029414515,0.0008495209829398762,0.04674039100218222,0.06872027573982713,2.686793290722186e-05,0.0002117815183930854,3.668996102983721e-06,4.572120256721215e-07,7.492027495146508e-06,1.2049218120864196e-07,4.105403499115297e-05,3.6170490077223334e-06,4.679353588532763e-05,7.933621998766773e-07,3.615314764359839e-06,6.748477172258915e-06,4.4296239989097955e-05,3.2923174057490826e-07,5.8235381909412236e-08,2.224489489353295e-08,1.756811141856095e-08,1.975503290855929e-08,7.187452364274079e-09,1.6387984579198825e-05,6.0535800782894364e-09,1.330983135417146e-07,1.1670455482220334e-08,6.508415577638267e-09,2.9302158595380374e-06,1.0763198252942894e-09,6.79063002586953e-09,7.727545364843974e-08,8.012403578646207e-09,6.084670237437161e-07,6.905104538691711e-08,0.7268345081507361,0.0,2.2734896512623695e-09,9.658329058128326e-09,4.1994789582837825e-07,6.287131368501674e-06
0.028312499999999997,2.4254218886491543,1823.8306393634446,0.1779534067685436,0.0011628934867378242,0.00018005773037634395,0.0011394300072131948,0.04239741123924516,0.002924179836352096,0.10729323154850223,3.066214311076168e-05,5.695563120538184e-07,5.697740004913525e-07,1.6083136827947786e-06,1.0309340813473437e-05,1.1959639382780086e-06,0.00021729846428987938,0.0006800337849673358,0.04618022043858861,0.0705537674643853,2.3538371969467242e-05,0.00017798405922600716,3.190792759107316e-06,3.6007234473651013e-07,6.005823801087421e-06,1.0905674613644389e-07,3.4410033640855764e-05,2.925613773780776e-06,3.5778018208933515e-05,5.213466769624035e-07,2.2773420806725822e-06,5.908126381503816e-06,3.6937627146252006e-05,2.8997071859879195e-07,5.7366644933758976e-08,2.216940543360808e-08,1.6888666044205792e-08,1.854067207173537e-08,7.51853805873575e-09,1.6863908283542034e-05,5.726981555433808e-09,1.3700226304911473e-07,1.1600011306477921e-08,6.723631017159126e-09,2.8320835502058974e-06,8.657387271289701e-10,6.017045203623314e-09,7.096194083629118e-08,8.0336196707843e-09,5.797147885996848e-07,6.918131547927805e-08,0.7268704932734181,0.0,1.2785517264493112e-09,5.063510922364149e-09,3.2955294646300534e-07,4.781180487325886e-06
0.028320312499999997,2.434297362475476,1830.997199486482,0.17730458692425444,0.0011385571872598972,0.00018643812257679567,0.0012133454268056709,0.0407274157738722,0.0030841119124499264,0.10779583180310007,2.6717072805170745e-05,5.394847075272024e-07,5.455889945066099e-07,1.4397592753138832e-06,8.759869109122995e-06,1.0268930128987773e-06,0.00017695898065214367,0.0005413913840642906,0.04556144639375522,0.0723450372835015,2.0335418562149165e-05,0.00014813172553845795,2.737165539808194e-06,2.8331940849028236e-07,4.7868238887269575e-06,9.667253536604743e-08,2.8454773158375124e-05,2.3278370640086602e-06,2.7045091511405217e-05,3.3719400133653484e-07,1.4161913489625378e-06,5.0911102524995425e-06,3.0486684562045832e-05,2.5112722655223546e-07,5.5653755405529135e-08,2.1931172460121593e-08,1.615385398154061e-08,1.734591636390793e-08,7.82986244473547e-09,1.7325192004648235e-05,5.478654215640162e-09,1.4078782906460947e-07,1.1466073067458094e-08,6.852636354208515e-09,2.7214523659135543e-06,6.831107869342051e-10,5.248989659813557e-09,6.463909977472465e-08,7.984705546005958e-09,5.50027547401624e-07,6.868705019906722e-08,0.7268937785476215,0.0,7.018812077425708e-10,2.6074272610955864e-09,2.5518186139062726e-07,3.5914760408875696e-06
0.028328124999999996,2.4421777255693784,1837.4533407399433,0.1767324646614742,0.001115212833585288,0.00019236912082507283,0.0012838013332709172,0.03919518270978646,0.0032356823990799025,0.10823343326254571,2.341962401412674e-05,5.154122249310616e-07,5.111048802469687e-07,1.2665866108441187e-06,7.349291102299013e-06,8.700922350469406e-07,0.00014295710660314342,0.00042881034125019483,0.04489660814858392,0.07409081835839536,1.7339150526372255e-05,0.0001221461391431127,2.3183452324643973e-06,2.2271379786490447e-07,3.794430656689345e-06,8.405284689469383e-08,2.3234972908771173e-05,1.824230310625656e-06,2.0228518726008484e-05,2.1494861482080293e-07,8.70309549532475e-07,4.3218856738896735e-06,2.4919460238473674e-05,2.1405943124997303e-07,5.326466759424184e-08,2.154591046612965e-08,1.5379789689715965e-08,1.618166792633985e-08,8.120745498145787e-09,1.7770428257613526e-05,5.295244403243546e-09,1.4443602018985992e-07,1.127481151947339e-08,6.8986821271134815e-09,2.6011315969552272e-06,5.302869058342418e-10,4.512676318232108e-09,5.8430804472070976e-08,7.871324430529e-09,5.198570943245033e-07,6.762102049641937e-08,0.7269052822787888,0.0,3.767867164321176e-10,1.3205350005557143e-09,1.951210322004805e-07,2.6671796058470733e-06
0.0283359375,2.449200430024003,1843.2965220201181,0.17622571165132997,0.0010930440195125399,0.00019784510944525788,0.0013501274005879606,0.03779133083586213,0.0033781249641706714,0.10861239667128425,2.0686901985363747e-05,4.962933774194375e-07,4.6918845512055374e-07,1.0965551207483412e-06,6.094854253321571e-06,7.283082885048007e-07,0.00011465045792350881,0.0003380061139136426,0.04419746804067714,0.07578834245486321,1.4604495491384345e-05,9.983726413977091e-05,1.940654347883474e-06,1.74859372799493e-07,2.992199815184137e-06,7.178534321299946e-08,1.8750920642190313e-05,1.4095368840589757e-06,1.4981806663950402e-05,1.3521112372973257e-07,5.289650897906428e-07,3.6177100240045897e-06,2.0183906215100176e-05,1.7976863384391046e-07,5.0379724471274094e-08,2.1032683890172738e-08,1.4581556801662897e-08,1.5056901200052624e-08,8.39091203884668e-09,1.819862408904461e-05,5.164710616179084e-09,1.479297954889366e-07,1.1033794055192505e-08,6.868443087360537e-09,2.4738968064492068e-06,4.062664717012223e-10,3.827468974890468e-09,5.244132069624824e-08,7.700940286633286e-09,4.896136786930824e-07,6.605182337955807e-08,0.7269060016095674,0.0,1.9808662150926832e-10,6.584252031306667e-10,1.4743785431982701e-07,1.95984164314282e-06
0.028343749999999997,2.4554908638397266,1848.615343739811,0.175774259716016,0.0010721849380059283,0.00020286710896416733,0.0014118215281940202,0.03650643024932361,0.003510966292618675,0.1089388213979938,1.8437388499451112e-05,4.811733596077023e-07,4.2276039224027286e-07,9.355858011328849e-07,5.0016808227530335e-06,6.028690874783188e-07,9.13412081133111e-05,0.000265210656937725,0.04347476094094593,0.07743535048855583,1.2162672563291997e-05,8.093154854716402e-05,1.6069928672948192e-06,1.3706640501935452e-07,2.3479251503806663e-06,6.030701163722656e-08,1.4967862620480705e-05,1.074849661997502e-06,1.099319391537482e-05,8.397835004802012e-08,3.17988056674832e-07,2.988894396988608e-06,1.6208965375336644e-05,1.48897248434956e-07,4.7174951891333404e-08,2.0412524177191808e-08,1.3772770646822044e-08,1.3978658643089682e-08,8.640426168684914e-09,1.8609179814110952e-05,5.07642728090991e-09,1.5125458797733036e-07,1.0751437541660054e-08,6.770993546773478e-09,2.3423676849017164e-06,3.0821514837426274e-10,3.206021551068935e-09,4.675347161421535e-08,7.482162794846426e-09,4.5965834639439607e-07,6.405804289367894e-08,0.7268969854327595,0.0,1.0201297485769301e-10,3.231499250070439e-10,1.1016130163107488e-07,1.4257244531139315e-06
0.028351562499999997,2.4611614958686494,1853.4889870868083,0.1753692726186102,0.0010527212510751842,0.00020744224440799122,0.0014685540891855168,0.03533106652007448,0.0036340095190667498,0.10921850237231966,1.6594222584116097e-05,4.6920847623296104e-07,3.745448507213021e-07,7.877576285803513e-07,4.065700674304802e-06,4.939575844230395e-07,7.232702636046984e-05,0.0002071574855308647,0.0427379651772883,0.0790302444420933,1.0024491056309306e-05,6.510000082403848e-05,1.3175175732185563e-06,1.0721051882993415e-07,1.8334948382651808e-06,4.990389851720926e-08,1.1827135516075299e-05,8.094155850941704e-07,7.992645328912662e-06,5.1427471571456994e-08,1.8864039636770252e-07,2.4396519835815454e-06,1.2912455397589961e-05,1.217634106998485e-07,4.380954941148518e-08,1.9707061498770155e-08,1.2965226789504506e-08,1.2952030075709142e-08,8.869649853397252e-09,1.90018897326113e-05,5.0212037961898386e-09,1.5439899299043835e-07,1.0436448131373624e-08,6.616793565986515e-09,2.2089067262993798e-06,2.3235051885377528e-10,2.655048698842853e-09,4.142797101979184e-08,7.224097807076572e-09,4.3029598057937404e-07,6.1722489399916e-08,0.7268793110321514,0.0,5.120175771694075e-11,1.552289477074412e-10,8.141163973028365e-08,1.02694542537172e-06
0.028359375,2.4663104142276633,1857.9862926174924,0.17500315046814105,0.0010347000606234762,0.00021158139150916004,0.0015201388266707428,0.034256339136637344,0.003747260046253017,0.10945679332752187,1.5087642185540711e-05,4.596749076457853e-07,3.2694682072654686e-07,6.556265780706667e-07,3.277060819779937e-06,4.009587753948161e-07,5.69441341734704e-05,0.00016107027161776292,0.04199543043679484,0.08057164041578985,8.185950188289289e-06,5.19908966387822e-05,1.0705770823376418e-06,8.36263415083541e-08,1.4248124506238446e-06,4.073637457252706e-08,9.257333726687743e-06,6.021709091770277e-07,5.7542984679254925e-06,3.082984196203832e-08,1.093662725763545e-07,1.9695632021762746e-06,1.02089366277503e-05,9.843157628655543e-08,4.041934555928503e-08,1.8937583258698407e-08,1.2169003732861114e-08,1.1980595260964553e-08,9.079120944122004e-09,1.9376781797901504e-05,4.991255866114214e-09,1.5735408537626107e-07,1.0097439691822251e-08,6.41687742509078e-09,2.0756008950855665e-06,1.7459716964131055e-10,2.176706311883268e-09,3.6506160776099636e-08,6.935877054941315e-09,4.0178250445227824e-07,5.912807005511798e-08,0.7268540444729653,0.0,2.43386043153273e-11,7.066382876228892e-11,5.949921294450932e-08,7.319135240855418e-07
0.028374999999999997,2.4753037439545125,1866.0317412558516,0.174367324815366,0.0010030444781329848,0.00021859022204549175,0.0016076311574268313,0.0323849817469548,0.0039447686195740106,0.10982382586225524,1.2893967093742358e-05,4.4605496769089e-07,2.3982246610261374e-07,4.437794797412517e-07,2.1046241427115723e-06,2.6103649822802515e-07,3.52682157776614e-05,9.780217079301837e-05,0.04051607128742985,0.08348802003995832,5.37721125027208e-06,3.2889551044060476e-05,6.978795292319121e-07,5.1250251418639036e-08,8.632027538360883e-07,2.6454749528607825e-08,5.60267557585846e-06,3.317506203996042e-07,3.009973325651678e-06,1.1753166256727788e-08,3.9539275608289226e-08,1.2565757339678092e-06,6.3309383206398494e-06,6.285371690676749e-08,3.389576702769475e-08,1.726833727777724e-08,1.0636755265051895e-08,1.0211227925054453e-08,9.440409642486925e-09,2.0073238973089126e-05,4.987674787609894e-09,1.6267359563272417e-07,9.372607056050891e-09,5.9134191495925385e-09,1.8150235304412883e-06,1.0069516698310921e-10,1.4337394926983397e-09,2.7951163807980883e-08,6.295928385336342e-09,3.4796917915597397e-07,5.3407125901270035e-08,0.7267840574354253,0.0,6.46093791009694e-12,1.7612645429733637e-11,3.1850588710845064e-08,3.7617547320489405e-07
0.028390624999999996,2.483093044080298,1873.1859195684815,0.17382034578704197,0.0009768661685693333,0.0002240730017605955,0.0016757840543414257,0.0308130745453582,0.004107754182238842,0.11008112830002323,1.1415965283777382e-05,4.363738252408703e-07,1.6864813048679188e-07,2.914365731662236e-07,1.3247646346663371e-06,1.6608096146978214e-07,2.157869406634696e-05,5.881419940357572e-05,0.03908228309078388,0.08619115265967105,3.453198120998099e-06,2.0432509905068998e-05,4.447498822210377e-07,3.115865740313849e-08,5.174071367801286e-07,1.656162517688982e-08,3.3090560517495565e-06,1.7801396577765108e-07,1.5465706944887534e-06,4.3950297118308485e-09,1.40043129300264e-08,7.781039639880415e-07,3.848142907486112e-06,3.888150920971012e-08,2.815915644068815e-08,1.5554846903074953e-08,9.224090941630475e-09,8.668609169794695e-09,9.732966771994716e-09,2.0705835729500502e-05,5.02330896136865e-09,1.6722486289883589e-07,8.637783299632291e-09,5.340587558093574e-09,1.5715356442397836e-06,6.015830522739924e-11,9.195126533696849e-10,2.1046820800942482e-08,5.627518936255121e-09,2.992313082386068e-07,4.747011585486532e-08,0.7266959591960548,0.0,1.656681458635153e-12,4.2672837724410264e-12,1.666734937686729e-08,1.8991826218901388e-07
0.028406249999999997,2.4900373030961083,1879.6943046996407,0.1733355924973435,0.0009555934820462379,0.0002282016428950205,0.0017267463393415,0.02948765278490542,0.004240574617111524,0.1102562502942647,1.0399866161598818e-05,4.286588107273571e-07,1.1449100895921601e-07,1.867765263583004e-07,8.209209398638529e-07,1.0376661676202292e-07,1.3079963082082382e-05,3.509476268006319e-05,0.03771938163376156,0.08868491223529709,2.1825837734111896e-06,1.2513564384283903e-05,2.783246336994168e-07,1.8802621076908356e-08,3.076386304124899e-07,1.0063218004671458e-08,1.9162346578747167e-06,9.34949024572031e-08,7.837481470668315e-07,1.6254527138376497e-09,4.8850697406951606e-09,4.702026253056409e-07,2.300858448525284e-06,2.343911245813911e-08,2.3359692312270038e-08,1.3890402968321487e-08,7.952290412687717e-09,7.341084413198104e-09,9.964476522797866e-09,2.128085747976372e-05,5.076982021439232e-09,1.7103856782728024e-07,7.930422283642146e-09,4.750111109412138e-09,1.350471611797541e-06,3.803557659658476e-11,5.77015041574831e-10,1.5633892222907425e-08,4.97122687873898e-09,2.559498399791856e-07,4.167371502901982e-08,0.7265962476509499,0.0,4.1245530196135424e-13,1.0110708823461126e-12,8.56834298827906e-09,9.460131090713056e-08
0.028421875,2.4963801098591367,1885.7218135917026,0.17289518105692214,0.000938523134185538,0.00023115357442402945,0.0017630769717778265,0.02836411149658948,0.004347817243124461,0.11037125935940961,9.678018613833649e-06,4.218054109068398e-07,7.549522773214339e-08,1.1739197082561248e-07,5.025171497933654e-07,6.390473236517189e-08,7.869626350744623e-06,2.0806326845056767e-05,0.036441332635296836,0.09097689442818588,1.3669584913806688e-06,7.577206573366312e-06,1.716621422969169e-07,1.1268583401677765e-08,1.8176259683254405e-07,5.968326866102826e-09,1.0919180311689479e-06,4.82645147845421e-08,3.92909482291542e-07,5.989798325100236e-10,1.6851362517936786e-09,2.7854958849997354e-07,1.3570874126174078e-06,1.3836119983631809e-08,1.9464218343232998e-08,1.2334446195673595e-08,6.8272609791514794e-09,6.209365770522671e-09,1.0142724151419686e-08,2.1805067809378716e-05,5.13670522728414e-09,1.7417242341129594e-07,7.273834163696601e-09,4.176827592446917e-09,1.1539619115320323e-06,2.5655949548131552e-11,3.5577594239095837e-10,1.1485873617323171e-08,4.353153336230724e-09,2.1808733359390517e-07,3.624558001944382e-08,0.7264902700799568,0.0,1.0027861455755594e-13,2.354328117152131e-13,4.344801795934263e-09,4.664873218094302e-08
0.028437499999999998,2.5022838104309346,1891.3775945206846,0.17248726508932286,0.00092492837517136,0.0002331001331235697,0.0017873418741410196,0.027405544357417665,0.004433810195170278,0.1104435345258546,9.143773757116727e-06,4.1525521395462606e-07,4.8564105331044624e-08,7.258323434478043e-08,3.0441293898323545e-07,3.8871934214487176e-08,4.702261082660834e-06,1.2258105255387956e-05,0.03525416449070971,0.09307716875743044,8.540613953993402e-07,4.543251934445747e-06,1.045640802849806e-07,6.706648138121591e-09,1.0676834732946038e-07,3.4673720582937335e-09,6.134355347863905e-07,2.4546290279024015e-08,1.950982503007864e-07,2.2120673412888683e-10,5.761897576979775e-10,1.6223052237923272e-07,7.907889673615428e-07,8.021812952288585e-09,1.635341093137908e-08,1.0919207570568944e-08,5.844943888306032e-09,5.250867956461801e-09,1.0275138954172382e-08,2.2285054844222196e-05,5.196362719063673e-09,1.7670011786652835e-07,6.680046414600189e-09,3.6415033891525236e-09,9.819774464005767e-07,1.8371987895024568e-11,2.1610981937500057e-10,8.362626990161817e-09,3.787684407026119e-09,1.8534079314115593e-07,3.130851682465458e-08,0.7263822478119495,0.0,2.3925026710674343e-14,5.4081086448426014e-14,2.178024263354327e-09,2.2806861901635635e-08
